t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
21.59,220.00323486328125,-211.71710205078125,-5.017882823944092,219.6077176859997,-211.77575907245426,-5.020273740442475,0.39985022220579675,0.6794696220245218,0.16290278646008566,0.0004388234475023407,4.973643324140611,8.028487185912459,nan,nan,False,True,True,True
21.6,220.00323486328125,-211.70838928222656,-5.017882823944092,219.60303862457175,-211.76866079593054,-5.02499298110635,0.4047718359474513,0.6793856727384412,0.16297443345521298,0.00033761786244304863,5.208135440509827,8.04726200001461,nan,nan,False,True,True,True
21.61,220.00323486328125,-211.6996612548828,-5.017882823944092,219.602869271755,-211.75957135329128,-5.025244870003582,0.404890141262615,0.6796405812218999,0.16313024789368227,0.00043880989898173873,5.111553174075447,7.82725326568574,nan,nan,False,True,True,True
21.62,220.00323486328125,-211.69093322753906,-5.017882823944092,219.60269986630553,-211.75048199113348,-5.027043188963906,0.4050410489509206,0.6798959133962469,0.16328643021720354,0.00033762317412002813,5.167766683301022,7.879298945927726,nan,nan,False,True,True,True
21.63,220.00323486328125,-211.6822052001953,-5.017882823944092,219.6025304161851,-211.74139259982536,-5.0272995400730744,0.405161544004685,0.6801516702294834,0.16344298139377794,0.0004388189196051735,5.0539908088691785,7.760569028264944,nan,nan,False,True,True,True
21.64,220.00323486328125,-211.67349243164062,-5.017882823944092,219.6023609605435,-211.7323031464021,-5.0198254835544205,0.4051695447504748,0.6804078526896087,0.1635999023914047,0.00033762852562687034,4.796665881811125,7.614090925019799,nan,nan,False,True,True,True
21.650000000000002,220.00323486328125,-211.66476440429688,-5.017882823944092,219.59514858107698,-211.71909105965642,-5.020026377674607,0.41169211071922474,0.6803233432143255,0.16367181196343308,0.0004388054197854958,4.714894804818524,7.487231343093227,nan,nan,False,True,True,True
21.66,220.00323486328125,-211.65603637695312,-5.017882823944092,219.59496445904233,-211.7099858231535,-5.014873813032921,0.41183045039117766,0.6805786903997033,0.1638288995640049,0.0003376205109682397,4.668198204595092,7.435263723189178,nan,nan,False,True,True,True
21.67,220.00323486328125,-211.64730834960938,-5.017882823944092,219.59478024320458,-211.7008805361787,-5.015102946278979,0.4119622355940232,0.6808344616199173,0.16398635647882004,0.0004388144013080508,4.597269683993818,7.359168401075489,nan,nan,False,True,True,True
21.68,220.00323486328125,-211.6385955810547,-5.017882823944092,219.55427874531975,-211.69919505355588,-5.020537522425503,0.45303525177022536,0.6519403472240165,0.16315689952328646,0.0003376249188019681,77.97649644622713,80.85061893964996,0.05576187397226782,nan,False,True,True,True
21.69,220.00323486328125,-211.62986755371094,-5.017882823944092,219.55407727659275,-211.69011748765615,-5.020776683029022,0.45318976890552554,0.6521722525466438,0.16330776291250043,0.00043882251612903454,69.35613437015029,72.14525470521978,nan,nan,False,True,True,True
21.7,220.00323486328125,-211.6211395263672,-5.017882823944092,219.55724369789047,-211.68271751344517,-5.01588111222838,0.45022658178854186,0.6520748523727949,0.16337546188777993,0.00033761749727454654,62.396009175175024,65.2103797636713,nan,nan,False,True,True,True
21.71,220.00323486328125,-211.61241149902344,-5.017882823944092,219.5570530428974,-211.67364108321118,-5.0161119577261655,0.4503669779058155,0.6523061170677624,0.16352649928713076,0.0004388095325029706,56.687437159088994,59.52583751244428,nan,nan,False,True,True,True
21.72,220.00323486328125,-211.60369873046875,-5.017882823944092,219.5569437427596,-211.66454930272636,-5.029786247889453,0.4505776824279958,0.6525377883957268,0.16367788043985793,0.00033762303049189807,52.32023281173277,55.29724903024117,nan,nan,False,True,True,True
21.73,220.00323486328125,-211.594970703125,-5.017882823944092,219.5567531127084,-211.65547259347912,-5.030040064354126,0.4507263369555852,0.6527698822103727,0.16382960683012973,0.00043881877533824445,48.17916019332539,51.050407113480695,nan,nan,False,True,True,True
21.740000000000002,220.00323486328125,-211.58624267578125,-5.017882823944092,219.5565487333995,-211.6463985528628,-5.026685974802016,0.4508045293042394,0.6530023891118233,0.16398167906542496,0.00033762846902606373,44.584159780972,47.46443554394472,nan,nan,False,True,True,True
21.75,220.00323486328125,-211.5775146484375,-5.017882823944092,219.55912720093627,-211.6378621190528,-5.026882101377203,0.44827939943466427,0.6529053901979535,0.16404979593163854,0.00043880536276894185,41.268089739726754,44.487949678508684,nan,nan,False,True,True,True
21.76,220.00323486328125,-211.5688018798828,-5.017882823944092,219.55894435130372,-211.6287520983167,-5.01279531905783,0.4483458156707758,0.6531372545855912,0.16420203537214131,0.00033762048853762285,38.4985150470766,41.85194916717409,nan,nan,False,True,True,True
21.77,220.00323486328125,-211.56007385253906,-5.017882823944092,219.55879547058626,-211.61963592566434,-5.0130127107815685,0.4484392181068545,0.6533695347129811,0.16435462068247156,0.0004388143786038083,36.12822072621469,39.35499165418692,nan,nan,False,True,True,True
21.78,220.00323486328125,-211.5513458251953,-5.017882823944092,219.5586669779435,-211.61051603398843,-5.026985242650507,0.4485806196310952,0.6536022299454065,0.16450755277328905,0.0003376258377917275,34.22914865748052,37.45864500302298,nan,nan,False,True,True,True
21.79,220.00323486328125,-211.54261779785156,-5.017882823944092,219.55851795226403,-211.6014001754994,-5.027225635559996,0.44868227845049286,0.6538353421550175,0.16466083264538867,0.0004388234377074741,32.30883165719117,35.539895926235246,nan,nan,False,True,True,True
21.8,220.00323486328125,-211.53390502929688,-5.017882823944092,219.55653411786963,-211.59246847444112,-5.0295084262903,0.45067326045414624,0.6537387090572598,0.1647293273142407,0.0003376178583989484,31.064285779782978,34.02804541630219,nan,nan,False,True,True,True
21.81,220.00323486328125,-211.52517700195312,-5.017882823944092,219.55634667931267,-211.58339319246556,-5.029741534399766,0.45082014464993625,0.6539711732511594,0.16488276729919588,0.0004388098944956429,29.455748066464967,32.2971099329866,nan,nan,False,True,True,True
