step,ax,ay,az
488,-0.004273706581443548,0.002216327004134655,9.830802917480469
489,-0.004315244499593973,0.004852162208408117,9.834366798400879
490,-0.0101771280169487,0.0041451044380664825,9.825748443603516
491,-0.013457534834742546,0.0028002976905554533,9.834306716918945
492,-0.00503869354724884,0.0045029036700725555,9.834976196289062
493,-0.005487024784088135,0.009297776035964489,9.827651977539062
494,-0.006462054792791605,0.006584413815289736,9.832067489624023
495,-0.006050858646631241,0.012279344722628593,9.832674026489258
496,-0.012162170372903347,0.008287137374281883,9.831441879272461
497,-0.009872596710920334,0.012340406887233257,9.833526611328125
498,-0.008613971062004566,0.010767374187707901,9.830777168273926
499,-0.01578664407134056,0.01440707128494978,9.828476905822754
500,-0.018300067633390427,0.017515162006020546,9.830118179321289
501,-0.016416532918810844,0.013217017985880375,9.831650733947754
502,-0.01124559622257948,0.013807911425828934,9.834869384765625
503,-0.014937720261514187,0.015209575183689594,9.838655471801758
504,-0.011267131194472313,0.01647164672613144,9.834148406982422
505,-0.01558228861540556,0.022201940417289734,9.83203125
506,-0.019427331164479256,0.020499275997281075,9.836206436157227
507,-0.014477993361651897,0.01548400055617094,9.833428382873535
508,-0.016842497512698174,0.02063249796628952,9.82951545715332
509,-0.018915986642241478,0.012820474803447723,9.839111328125
510,-0.012057281099259853,0.01690281741321087,9.836565971374512
511,-0.010139208287000656,0.02443331480026245,9.833600997924805
512,-0.006371437106281519,0.01726619340479374,9.838480949401855
513,-0.012117626145482063,0.020387228578329086,9.839733123779297
514,-0.009564045816659927,0.014039343222975731,9.840177536010742
515,-0.008182669058442116,0.01740863174200058,9.83879566192627
516,-0.009446213021874428,0.01939224824309349,9.836316108703613
517,-0.013502398505806923,0.01795293018221855,9.837300300598145
518,-0.01635274477303028,0.020361050963401794,9.837577819824219
519,-0.011957822367548943,0.012945902533829212,9.84024715423584
520,-0.018605254590511322,0.015897834673523903,9.846770286560059
521,-0.019829202443361282,0.009813248179852962,9.839910507202148
522,-0.017979389056563377,0.0108308931812644,9.838685035705566
523,-0.01897123083472252,0.004380015190690756,9.834715843200684
524,-0.01997230015695095,0.010224963538348675,9.83437728881836
525,-0.02121785283088684,2.3845267295837402,9.83761978149414
526,-0.01985211670398712,2.2601723670959473,9.841367721557617
527,-0.01766306161880493,2.1435017585754395,9.839686393737793
528,-0.013919191434979439,4.416439533233643,9.845587730407715
529,-0.020411279052495956,4.200036525726318,9.839214324951172
530,-0.018940558657050133,4.0014729499816895,9.835664749145508
531,-0.012911120429635048,3.8265628814697266,9.838601112365723
532,-0.01910943165421486,3.6463980674743652,9.836187362670898
533,-0.02146744728088379,3.4918360710144043,9.842044830322266
534,-0.016189564019441605,3.34242844581604,9.836817741394043
535,-0.013857858255505562,3.200244903564453,9.839824676513672
536,-0.013017581775784492,3.0719692707061768,9.836066246032715
537,-0.01788065768778324,2.945918083190918,9.841320037841797
538,-0.01862497255206108,2.839698314666748,9.834824562072754
539,-0.013368874788284302,2.739769458770752,9.832925796508789
540,-0.020453810691833496,2.643702983856201,9.840310096740723
541,-0.01863856427371502,2.5472896099090576,9.834856033325195
542,-0.015029107220470905,2.4531404972076416,9.838422775268555
543,-0.01697935163974762,2.3740580081939697,9.83588981628418
544,-0.011705069802701473,2.290768623352051,9.831046104431152
545,-0.009751588106155396,2.2206592559814453,9.840980529785156
546,-0.012777783907949924,2.135502576828003,9.841365814208984
547,-0.016718273982405663,2.059969902038574,9.835915565490723
548,-0.008796920999884605,1.9821226596832275,9.833442687988281
549,-0.0110630439594388,1.9095886945724487,9.82907772064209
550,-0.015543528832495213,1.844049096107483,9.831217765808105
551,-0.017652472481131554,1.7692850828170776,9.832347869873047
552,-0.014313739724457264,1.6987762451171875,9.83653450012207
553,-0.01129207480698824,1.6329749822616577,9.836034774780273
554,-0.015518305823206902,1.565199851989746,9.832405090332031
555,-0.018723636865615845,1.506356120109558,9.830957412719727
556,-0.021091697737574577,1.445630669593811,9.83218002319336
557,-0.017802398651838303,1.3825379610061646,9.829756736755371
558,-0.01415396761149168,1.3236644268035889,9.828660011291504
559,-0.012418213300406933,1.2660174369812012,9.838269233703613
560,-0.018311109393835068,1.2091059684753418,9.832676887512207
561,-0.02033405937254429,1.1513848304748535,9.8353910446167
562,-0.014970134012401104,1.1031322479248047,9.833846092224121
563,-0.01776920072734356,1.0538299083709717,9.834626197814941
564,-0.020221391692757607,1.0079898834228516,9.839905738830566
565,-0.016407610848546028,0.9635317921638489,9.830081939697266
566,-0.021134162321686745,0.9208807349205017,9.838088035583496
567,-0.013612690381705761,0.8810092806816101,9.833559036254883
568,-0.015701130032539368,0.835479199886322,9.834026336669922
569,-0.02082189917564392,0.79529869556427,9.839374542236328
570,-0.0187525637447834,0.7654658555984497,9.837480545043945
571,-0.015218989923596382,0.7297507524490356,9.841809272766113
572,-0.014524550177156925,0.6937850117683411,9.844256401062012
573,-0.018994757905602455,0.6674073934555054,9.848938941955566
574,-0.024135177955031395,0.6228480935096741,9.84698486328125
575,-0.028092270717024803,0.597006618976593,9.84445858001709
576,-0.021674614399671555,0.576178789138794,9.841814994812012
577,-0.021605398505926132,0.54852694272995,9.841317176818848
578,-0.02317291498184204,0.5137357711791992,9.843461036682129
579,-0.01772090047597885,0.49914494156837463,9.842328071594238
580,-0.022394128143787384,0.46578261256217957,9.84263801574707
581,-0.021853692829608917,0.4489761292934418,9.846096992492676
582,-0.022351404651999474,0.42590874433517456,9.840617179870605
583,-0.025504237040877342,0.4058866798877716,9.83995532989502
584,-0.02412397414445877,0.38554611802101135,9.84087085723877
585,-0.02149069681763649,0.3665512204170227,9.83713436126709
586,-0.02652878686785698,0.34942102432250977,9.843938827514648
587,-0.02412579394876957,0.3329165279865265,9.84139347076416
588,-0.022886481136083603,0.32502904534339905,9.840572357177734
589,-0.023660365492105484,0.2956291139125824,9.843976974487305
590,-0.025483541190624237,0.28838786482810974,9.839767456054688
591,-0.024774253368377686,0.27413952350616455,9.838744163513184
592,-0.03012951835989952,0.26206886768341064,9.837797164916992
593,-0.02187216281890869,0.2447068989276886,9.836299896240234
594,-0.025872332975268364,0.23533746600151062,9.837422370910645
595,-0.0230832789093256,0.21783217787742615,9.836380958557129
596,-0.0207357294857502,0.2054651975631714,9.838884353637695
597,-0.017677651718258858,0.20201781392097473,9.839364051818848
598,-0.02258722297847271,0.19019092619419098,9.84013843536377
599,-0.020793650299310684,0.18236684799194336,9.836813926696777
600,-0.022449038922786713,0.1676018238067627,9.838264465332031
601,-0.023851413279771805,0.16525425016880035,9.835824966430664
602,-0.031055953353643417,0.15260694921016693,9.841573715209961
603,-0.02936343289911747,0.14851656556129456,9.837485313415527
604,-0.025108063593506813,0.14348380267620087,9.833393096923828
605,-0.025268396362662315,0.1357378363609314,9.83410930633545
606,-0.026782535016536713,0.1270151436328888,9.828519821166992
607,-0.01988154463469982,0.11735808849334717,9.836458206176758
608,-0.027263082563877106,0.11457249522209167,9.832514762878418
609,-0.032044149935245514,0.10955655574798584,9.832525253295898
610,-0.02870660461485386,0.09636151045560837,9.836058616638184
611,-0.030961625277996063,0.09443437308073044,9.836416244506836
612,-0.03164735436439514,0.08848624676465988,9.840974807739258
613,-0.023280950263142586,0.08613982051610947,9.83763313293457
614,-0.021110953763127327,0.07691036909818649,9.840526580810547
615,-0.0265487227588892,0.07449379563331604,9.831991195678711
616,-0.03449526056647301,0.06921135634183884,9.833033561706543
617,-0.028581976890563965,0.06593737751245499,9.830403327941895
618,-0.024546107277274132,0.06234564632177353,9.833267211914062
619,-0.027506740763783455,0.05950644239783287,9.836153030395508
620,-0.02779070846736431,0.05633741244673729,9.843567848205566
621,-0.02803722769021988,0.050191570073366165,9.838150024414062
622,-0.028337327763438225,0.05095215514302254,9.842740058898926
623,-0.029117463156580925,0.047754522413015366,9.829444885253906
624,-0.031555961817502975,0.04112521931529045,9.843637466430664
625,-0.031227149069309235,0.04560680687427521,9.845686912536621
626,-0.02920297533273697,0.042309559881687164,9.840357780456543
627,-0.02712496742606163,0.0375245101749897,9.843422889709473
628,-0.02997300587594509,0.03185061737895012,9.843059539794922
629,-0.029798120260238647,0.03641938418149948,9.84596061706543
630,-0.023054521530866623,0.03347750008106232,9.843368530273438
631,-0.03064786083996296,0.029956676065921783,9.834918975830078
632,-0.031847741454839706,0.03344773128628731,9.834553718566895
633,-0.028431454673409462,0.025849152356386185,9.84057903289795
634,-0.027275172993540764,0.028847815468907356,9.84082317352295
635,-0.024935096502304077,0.03003166988492012,9.840091705322266
636,-0.028827408328652382,0.022981341928243637,9.842912673950195
637,-0.023456191644072533,0.027458369731903076,9.839486122131348
638,-0.02629774436354637,0.024932943284511566,9.834969520568848
639,-0.022412199527025223,0.025457128882408142,9.83767032623291
640,-0.027622796595096588,0.024668483063578606,9.838401794433594
641,-0.027974678203463554,0.025014562532305717,9.836076736450195
642,-0.025028005242347717,0.02565971575677395,9.828740119934082
643,-0.025760600343346596,0.022041207179427147,9.83157730102539
644,-0.029253020882606506,0.023447515442967415,9.830862998962402
645,-0.02972126379609108,0.017131241038441658,9.838873863220215
646,-0.028901733458042145,0.020236218348145485,9.84023666381836
647,-0.03284120187163353,0.022155562415719032,9.832185745239258
648,-0.0334126241505146,0.015816740691661835,9.833601951599121
649,-0.03271310776472092,0.016109930351376534,9.833176612854004
650,-0.03932410478591919,0.01860700733959675,9.834529876708984
651,-0.03432246670126915,0.010435031726956367,9.836222648620605
652,-0.037326619029045105,0.016770167276263237,9.8294038772583
653,-0.03319914638996124,0.019586006179451942,9.832350730895996
654,-0.032529979944229126,0.01304169837385416,9.8258695602417
655,-0.0338083878159523,0.013839094899594784,9.828577995300293
656,-0.032537396997213364,0.017369553446769714,9.831557273864746
657,-0.04205293953418732,0.01446580421179533,9.836597442626953
658,-0.0354103147983551,0.0068973093293607235,9.829863548278809
659,-0.03448619693517685,0.006834948435425758,9.83038330078125
660,-0.03465428203344345,0.006774012465029955,9.833182334899902
661,-0.028442736715078354,0.005173696670681238,9.833908081054688
662,-0.039140015840530396,0.009598876349627972,9.833988189697266
663,-0.03492940962314606,-0.0018017542315647006,9.831427574157715
664,-0.03347877785563469,0.000857437786180526,9.834900856018066
665,-0.03553173691034317,-0.0004008124815300107,9.836650848388672
666,-0.03485924005508423,-0.002986893057823181,9.836003303527832
667,-0.03296159580349922,-0.0025247845333069563,9.830766677856445
668,-0.030940331518650055,0.000453961081802845,9.83585262298584
669,-0.033750563859939575,-0.0015781787224113941,9.829987525939941
670,-0.029737766832113266,-0.005963924340903759,9.823923110961914
671,-0.03438660502433777,-0.006095995660871267,9.823101043701172
672,-0.028438957408070564,0.004802602808922529,9.830401420593262
673,-0.030620792880654335,-0.0015239993808791041,9.821819305419922
674,-0.023734623566269875,-0.003218436148017645,9.828010559082031
675,-0.0346873439848423,-0.003640309441834688,9.825226783752441
676,-0.029455527663230896,-0.01038545835763216,9.831084251403809
677,-0.03143380954861641,-0.012091227807104588,9.834604263305664
678,-0.02967192977666855,-0.005423032213002443,9.83053207397461
679,-0.03793089836835861,-0.006949142552912235,9.835089683532715
680,-0.03941437602043152,-0.008760913275182247,9.831494331359863
681,-0.03340747207403183,-0.009430243633687496,9.831005096435547
682,-0.03756805509328842,-0.010976511053740978,9.833258628845215
683,-0.04061190038919449,-0.00976282637566328,9.83181381225586
684,-0.038116805255413055,-0.013210737146437168,9.838719367980957
685,-0.03728741407394409,-0.012759888544678688,9.836333274841309
686,-0.03634421154856682,-0.010426269844174385,9.839122772216797
687,-0.0446503721177578,-0.004925868473947048,9.840700149536133
688,-0.03846169635653496,-0.010366366244852543,9.839801788330078
689,-0.03944320231676102,-0.008329064585268497,9.831001281738281
690,-0.0423850417137146,-0.0029530609026551247,9.835210800170898
691,-0.03695168346166611,-0.005410120356827974,9.833927154541016
692,-0.03748441860079765,-0.006255506072193384,9.835902214050293
693,-0.04069194197654724,-0.01448867004364729,9.834763526916504
694,-0.0347333624958992,-0.009095897898077965,9.831294059753418
695,-0.04084698483347893,-0.0030360077507793903,9.832704544067383
696,-0.04374499246478081,-0.005251863040030003,9.836723327636719
697,-0.03821462765336037,-0.005793306510895491,9.833856582641602
698,-0.04789547994732857,-0.0037448524963110685,9.839391708374023
699,-0.04101737588644028,-0.006976606324315071,9.839682579040527
700,-0.0424768440425396,-0.00716968160122633,9.83690357208252
701,-0.03650014474987984,-0.0032161858398467302,9.836493492126465
702,-0.03902069106698036,-0.008369655348360538,9.839254379272461
703,-0.03955182060599327,-0.010806151665747166,9.837894439697266
704,-0.03535173460841179,-0.010306446813046932,9.840347290039062
705,-0.03864031285047531,-0.015886766836047173,9.83337688446045
706,-0.035528309643268585,-0.010123682208359241,9.838311195373535
707,-0.03127334639430046,-0.011205756105482578,9.836036682128906
708,-0.030987415462732315,-0.009915866889059544,9.837180137634277
709,-0.030526455491781235,-0.011153170838952065,9.837823867797852
710,-0.03226836025714874,-0.007766601629555225,9.841279029846191
711,-0.03435893356800079,-0.013193037360906601,9.836645126342773
712,-0.03333979472517967,-0.010655909776687622,9.840245246887207
713,-0.03349535912275314,-0.006722613703459501,9.83514404296875
714,-0.0384405255317688,-0.007087899837642908,9.837163925170898
715,-0.03293786942958832,-0.0019247554009780288,9.836542129516602
716,-0.02801867574453354,0.0010684076696634293,9.844847679138184
717,-0.026471475139260292,-0.0002688483218662441,9.838560104370117
718,-0.027842408046126366,-0.002189973136410117,9.837454795837402
719,-0.02698086015880108,-0.010860520415008068,9.83889102935791
720,-0.021689673885703087,-0.0066324989311397076,9.837462425231934
721,-0.026105139404535294,-0.007155437953770161,9.837285995483398
722,-0.024111438542604446,-0.008670632727444172,9.833450317382812
723,-0.01376077625900507,-0.004519263282418251,9.839999198913574
724,-0.02017395757138729,-0.006536658387631178,9.836000442504883
725,-0.01702953688800335,-0.002223289106041193,9.830617904663086
726,-0.020525965839624405,-0.004450998734682798,9.834356307983398
727,-0.020999018102884293,-0.001635342021472752,9.832219123840332
728,-0.016346152871847153,-0.011764626950025558,9.828248023986816
729,-0.019066328182816505,-0.006979400757700205,9.832247734069824
730,-0.018374128267169,-0.005841207690536976,9.831854820251465
731,-0.017195744439959526,-0.008930125273764133,9.830429077148438
732,-0.014058172702789307,-0.015977907925844193,9.83055305480957
733,-0.014275886118412018,-0.013225746341049671,9.828332901000977
734,-0.017384201288223267,-0.01485417690128088,9.83215618133545
735,-0.017342928797006607,-0.019058408215641975,9.836167335510254
736,-0.021303601562976837,-0.011754225939512253,9.835325241088867
737,-0.02361021190881729,-0.015415920875966549,9.831984519958496
738,-0.014356997795403004,-0.014629846438765526,9.829976081848145
739,-0.021565577015280724,-0.023482071235775948,9.828775405883789
740,-0.027040664106607437,-0.022607238963246346,9.826108932495117
741,-0.03147627413272858,-0.025101635605096817,9.82455825805664
742,-0.026824291795492172,-2.399866819381714,9.829751014709473
743,-2.4059858322143555,-2.2691879272460938,9.816693305969238
744,-2.304105281829834,-2.1608824729919434,9.825499534606934
745,-2.210792303085327,-2.0549745559692383,9.821659088134766
746,-2.124423027038574,-1.9562954902648926,9.816344261169434
747,-2.043283700942993,-1.8628880977630615,9.822279930114746
748,-1.9594565629959106,-1.7801305055618286,9.823383331298828
749,-1.8916281461715698,-1.69309401512146,9.824578285217285
750,-1.8122997283935547,-1.6250498294830322,9.821050643920898
751,-1.7383381128311157,-1.551320195198059,9.825591087341309
752,-1.6802464723587036,-1.4917559623718262,9.819010734558105
753,-1.6067006587982178,-1.4190611839294434,9.821901321411133
754,-1.5492935180664062,-1.3669285774230957,9.815788269042969
755,-1.4846268892288208,-1.3156471252441406,9.819247245788574
756,-1.4327340126037598,-1.2639631032943726,9.81620979309082
757,-1.3734411001205444,-1.216802716255188,9.818846702575684
758,-1.3179012537002563,-1.1593056917190552,9.815269470214844
759,-1.269608736038208,-1.118639588356018,9.818278312683105
760,-1.2192058563232422,-1.0788735151290894,9.81421947479248
761,-1.166993498802185,-1.0358673334121704,9.813108444213867
762,-1.1231880187988281,-0.9956669807434082,9.816381454467773
763,-1.0790878534317017,-0.9628146290779114,9.820624351501465
764,-1.0331131219863892,-0.923984944820404,9.818458557128906
765,-0.9915596842765808,-0.8852318525314331,9.813711166381836
766,-0.9471398591995239,-0.8574597835540771,9.813923835754395
767,-0.9111456871032715,-0.8197550773620605,9.816030502319336
768,-0.8637604117393494,-0.8008571863174438,9.822686195373535
769,-0.8293605446815491,-0.7613801956176758,9.821878433227539
770,-0.7976468205451965,-0.7291199564933777,9.817221641540527
771,-0.7690553069114685,-0.7036163806915283,9.810993194580078
772,-0.7292011976242065,-0.6788402199745178,9.822335243225098
773,-0.702174961566925,-0.6571835875511169,9.813291549682617
774,-0.6646662950515747,-0.6360092163085938,9.81762981414795
775,-0.6363914608955383,-0.6077074408531189,9.81960678100586
776,-0.6062082648277283,-0.5839734673500061,9.819579124450684
777,-0.5795832872390747,-0.5588520169258118,9.82106876373291
778,-0.5593985319137573,-0.5388773679733276,9.818456649780273
779,-0.5373573303222656,-0.5277389883995056,9.814072608947754
780,-0.5086975693702698,-0.50506591796875,9.814043998718262
781,-0.48242685198783875,-0.48333320021629333,9.816446304321289
782,-0.46473240852355957,-0.46460625529289246,9.816854476928711
783,-0.4422830045223236,-0.4467453360557556,9.817290306091309
784,-0.42713987827301025,-0.424655020236969,9.823992729187012
785,-0.40491795539855957,-0.41231516003608704,9.818429946899414
786,-0.38609787821769714,-0.39826732873916626,9.812960624694824
787,-0.3738821744918823,-0.3828301429748535,9.817739486694336
788,-0.35190311074256897,-0.3736737072467804,9.814023971557617
789,-0.3411500155925751,-0.3542339503765106,9.818073272705078
790,-0.3315972685813904,-0.34537360072135925,9.818319320678711
791,-0.31819549202919006,-0.32550522685050964,9.823755264282227
792,-0.29807180166244507,-0.31205523014068604,9.82289981842041
793,-0.28615474700927734,-0.29925337433815,9.822993278503418
794,-0.2777666449546814,-0.29177382588386536,9.827828407287598
795,-0.26430240273475647,-0.27936697006225586,9.823832511901855
796,-0.2504511773586273,-0.270256370306015,9.822237968444824
797,-0.2444171905517578,-0.259021520614624,9.82140827178955
798,-0.23324181139469147,-0.24879586696624756,9.818126678466797
799,-0.22343118488788605,-0.24337810277938843,9.821969985961914
800,-0.21519270539283752,-0.23689351975917816,9.823981285095215
801,-0.20833733677864075,-0.22540053725242615,9.822527885437012
802,-0.19568924605846405,-0.21950337290763855,9.829681396484375
803,-0.1862621158361435,-0.21331752836704254,9.825224876403809
804,-0.17847290635108948,-0.20810814201831818,9.817981719970703
805,-0.1671988070011139,-0.192939892411232,9.82810115814209
806,-0.16022489964962006,-0.18823938071727753,9.82656192779541
807,-0.1573776751756668,-0.18121536076068878,9.823677062988281
808,-0.1468580961227417,-0.17590998113155365,9.827638626098633
809,-0.1453300416469574,-0.1677583009004593,9.82468318939209
810,-0.13762007653713226,-0.16213178634643555,9.829572677612305
811,-0.1338563710451126,-0.15350794792175293,9.831759452819824
812,-0.12502899765968323,-0.15760928392410278,9.829377174377441
813,-0.11969568580389023,-0.1470056176185608,9.832728385925293
814,-0.1160636693239212,-0.14935402572155,9.828516006469727
815,-0.11351809650659561,-0.1476505696773529,9.826689720153809
816,-0.10946489125490189,-0.1400703340768814,9.829649925231934
817,-0.10584896802902222,-0.13537508249282837,9.827454566955566
818,-0.10177167505025864,-0.13363222777843475,9.830178260803223
819,-0.09376879036426544,-0.1301545649766922,9.829026222229004
820,-0.09407375752925873,-0.12011802196502686,9.826302528381348
821,-0.097959965467453,-0.12479134649038315,9.825427055358887
822,-0.08739221096038818,-0.11823271214962006,9.824837684631348
823,-0.08948491513729095,-0.12020338326692581,9.818827629089355
824,-0.08151819556951523,-0.11169926077127457,9.821979522705078
825,-0.0801645964384079,-0.11167438328266144,9.828996658325195
826,-0.07440193742513657,-0.10686703026294708,9.827404022216797
827,-0.07251635193824768,-0.10316935181617737,9.82667350769043
828,-0.0700438916683197,-0.09423671662807465,9.821656227111816
829,-0.06689801067113876,-0.0996766909956932,9.825173377990723
830,-0.06664291769266129,-0.09122242033481598,9.823780059814453
831,-0.06706929951906204,-0.0892026498913765,9.821155548095703
832,-0.05975133553147316,-0.08844201266765594,9.821113586425781
833,-0.06332383304834366,-0.08213347941637039,9.819500923156738
834,-0.06123672425746918,-0.0832780972123146,9.82047176361084
835,-0.06003230810165405,-0.07517851144075394,9.82294750213623
836,-0.059651561081409454,-0.07418398559093475,9.823939323425293
837,-0.056951966136693954,-0.0773441269993782,9.82370662689209
838,-0.05526357144117355,-0.07083960622549057,9.82429027557373
839,-0.05346198007464409,-0.07009267807006836,9.823616981506348
840,-0.052006229758262634,-0.06922440975904465,9.825690269470215
841,-0.04841813072562218,-0.05807414650917053,9.823847770690918
842,-0.0491345040500164,-0.05829286202788353,9.82479476928711
843,-0.05036076158285141,-0.05861593782901764,9.829907417297363
844,-0.047759201377630234,-0.054973140358924866,9.817468643188477
845,-0.04770222678780556,-0.05178998410701752,9.819296836853027
846,-0.04349035769701004,-0.0559433251619339,9.82177448272705
847,-0.044643256813287735,-0.05509992688894272,9.82180404663086
848,-0.050450969487428665,-0.045059751719236374,9.825891494750977
849,-0.04797498881816864,-0.04042922705411911,9.822566032409668
850,-0.043131258338689804,-0.04780632257461548,9.821537017822266
851,-0.04649484157562256,-0.04004988446831703,9.819807052612305
852,-0.04603416100144386,-0.046865757554769516,9.818863868713379
853,-0.04308338090777397,-0.05079120397567749,9.816705703735352
854,-0.04304240643978119,-0.04547644034028053,9.821341514587402
855,-0.04269725829362869,-0.038951169699430466,9.81787395477295
856,-0.0403403602540493,-0.037664126604795456,9.816309928894043
857,-0.03994666412472725,-0.03738053888082504,9.813986778259277
858,-0.04085821285843849,-0.04791422188282013,9.8198823928833
859,-0.04132484272122383,-0.04356016591191292,9.819587707519531
860,-0.03920497000217438,-0.049024928361177444,9.812610626220703
861,-0.03525618091225624,-0.044006768614053726,9.81779956817627
862,-0.038342494517564774,-0.04306599125266075,9.822988510131836
863,-0.03653652220964432,-0.04075690358877182,9.820219993591309
864,-0.03895875811576843,-0.03936294838786125,9.820919036865234
865,-0.042103398591279984,-0.037935830652713776,9.825504302978516
866,-0.035498328506946564,-0.03519323095679283,9.819092750549316
867,-0.032850801944732666,-0.03550959751009941,9.8174409866333
868,-0.03946902975440025,-0.03684624657034874,9.812554359436035
869,-0.03527921438217163,-0.03759106248617172,9.817230224609375
870,-0.03359469026327133,-0.031480513513088226,9.817085266113281
871,-0.036830779165029526,-0.030210193246603012,9.817320823669434
872,-0.03547016158699989,-0.034359563142061234,9.818581581115723
873,-0.03789134696125984,-0.03489147126674652,9.815735816955566
874,-0.03706780821084976,-0.03489545360207558,9.818678855895996
875,-0.036898814141750336,-0.03406824171543121,9.818108558654785
876,-0.03889067471027374,-0.03179280087351799,9.816834449768066
877,-0.03338196501135826,-0.03170688450336456,9.819671630859375
878,-0.034624963998794556,-0.03301965445280075,9.815544128417969
879,-0.03332404047250748,-0.027531158179044724,9.815988540649414
880,-0.030974913388490677,-0.02929137460887432,9.815163612365723
881,-0.030165379866957664,-0.03324827551841736,9.81770133972168
882,-0.032343365252017975,-0.030536049976944923,9.815263748168945
883,-0.032328732311725616,-0.03093770518898964,9.8125
884,-0.02348814718425274,-0.026368437334895134,9.816719055175781
885,-0.02958986908197403,-0.022257080301642418,9.811086654663086
886,-0.02232985384762287,-0.03111991100013256,9.81787395477295
887,-0.018756305798888206,-0.02443348988890648,9.81749439239502
888,-0.022810988128185272,-0.021980013698339462,9.818531036376953
889,-0.025940777733922005,-0.018912049010396004,9.821785926818848
890,-0.026029497385025024,-0.021652143448591232,9.81386947631836
891,-0.02017275243997574,-0.015904884785413742,9.817105293273926
892,-0.02300538681447506,-0.020937813445925713,9.82220458984375
893,-0.029805224388837814,-0.01754349283874035,9.81447696685791
894,-0.025091150775551796,-0.017347082495689392,9.810187339782715
895,-0.026659321039915085,-0.01612108387053013,9.813214302062988
896,-0.021256644278764725,-0.00751879345625639,9.809338569641113
897,-0.029772179201245308,-0.013077612034976482,9.807297706604004
898,-0.021900933235883713,-0.011682904325425625,9.81588363647461
899,-0.023158764466643333,-0.013180489651858807,9.80612850189209
900,-0.021299438551068306,-0.014646711759269238,9.809398651123047
901,-0.02712160348892212,-0.017955536022782326,9.80406665802002
902,-0.026476705446839333,-0.01784960925579071,9.813405990600586
903,-0.02339113876223564,-0.01996949501335621,9.807045936584473
904,-0.0256318598985672,-0.022007303312420845,9.805033683776855
905,-0.03063143417239189,-0.01795545406639576,9.80758285522461
906,-0.03874994441866875,-0.01567569375038147,9.804543495178223
907,-0.0311615951359272,-0.017740631476044655,9.809882164001465
908,-0.03148970380425453,-0.02134687826037407,9.810983657836914
909,-0.020482776686549187,-0.01901382766664028,9.804984092712402
910,-0.02441864088177681,-0.021895455196499825,9.808377265930176
911,-0.019098689779639244,-0.02507944218814373,9.81444263458252
912,-0.021670836955308914,-0.025444716215133667,9.815352439880371
913,-0.026154451072216034,-0.021136555820703506,9.822542190551758
914,-0.018921291455626488,-0.019289979711174965,9.815075874328613
915,-0.01820473000407219,-0.018694167956709862,9.811956405639648
916,-0.02068948931992054,-0.01778664067387581,9.815573692321777
917,-0.01695220172405243,-0.015644824132323265,9.817572593688965
918,-0.019960423931479454,-0.011127620004117489,9.82363510131836
919,-0.015555979683995247,-0.019756605848670006,9.820611000061035
920,-0.01836101897060871,-0.015488998033106327,9.817313194274902
921,-0.02359519712626934,-0.018391503021121025,9.81391429901123
922,-0.02486182376742363,-0.01346681173890829,9.81103515625
923,-0.02096547745168209,-0.013767760246992111,9.813339233398438
924,-0.02001909539103508,-0.008400514721870422,9.809906959533691
925,-0.0220196470618248,-0.013710993342101574,9.80898666381836
926,-0.017958147451281548,-0.010273256339132786,9.806268692016602
927,-0.022233767434954643,-0.015731167048215866,9.810388565063477
928,-0.019072072580456734,-0.012132957577705383,9.81142520904541
929,-0.019608477130532265,-0.011578675359487534,9.806424140930176
930,-0.015251304022967815,-0.01330474577844143,9.810333251953125
931,-0.018553242087364197,-0.008472712710499763,9.811959266662598
932,-0.023949947208166122,-0.012619745917618275,9.809052467346191
933,2.3557417392730713,-0.013329984620213509,9.810873031616211
934,4.611735820770264,-0.008159675635397434,9.80875301361084
935,4.377347946166992,-0.006413644179701805,9.813887596130371
936,4.161060810089111,-0.01171795092523098,9.806498527526855
937,3.9603824615478516,-0.0078110285103321075,9.80986499786377
938,3.777369260787964,-0.00895372498780489,9.809187889099121
939,3.604074478149414,-0.010151291266083717,9.806479454040527
940,3.449317455291748,-0.011630107648670673,9.80564022064209
941,3.2993805408477783,-0.014388206414878368,9.80673885345459
942,3.1633665561676025,-0.01664523221552372,9.808455467224121
943,3.0351102352142334,-0.015966754406690598,9.811558723449707
944,2.9184913635253906,-0.014703232795000076,9.813220024108887
945,2.805166721343994,-0.017718132585287094,9.809191703796387
946,2.6964292526245117,-0.015901384875178337,9.810335159301758
947,2.603679895401001,-0.021699121221899986,9.8097562789917
948,2.5140581130981445,-0.021616972982883453,9.814849853515625
949,2.424393892288208,-0.02010924741625786,9.806868553161621
950,2.337785243988037,-0.01772438734769821,9.8151216506958
951,2.260952949523926,-0.026134861633181572,9.814811706542969
952,2.1766955852508545,-0.022785108536481857,9.810808181762695
953,2.100008010864258,-0.02271699719130993,9.809418678283691
954,-0.3552011549472809,-0.021681126207113266,9.813077926635742
955,-0.3364500105381012,-0.02227030321955681,9.812911987304688
956,-0.3338189423084259,-0.01929541677236557,9.809367179870605
957,-0.31946465373039246,-0.015102876350283623,9.814209938049316
958,-0.30768540501594543,-0.018937667831778526,9.814321517944336
959,-0.3059470057487488,-0.019962193444371223,9.809059143066406
960,-0.29629385471343994,-0.016662927344441414,9.809322357177734
961,-0.2831903398036957,-0.016985049471259117,9.811641693115234
