t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
5.98,0.13725204476897435,0.9594751331972413,2.0,usv2|usv4,2.0,3.9532191959288605,2.0,3.4301812630553847,xy
5.99,0.137321254623812,0.9595546597271106,2.0,usv2|usv4,2.0,3.953236240436487,2.0,3.4301986172195744,xy
6.0,0.11954167201187924,0.9594293559808487,2.0,usv2|usv4,2.0,3.953252791968842,2.0,3.4302063013859034,xy
6.01,0.11952910802021152,0.9595085303611106,2.0,usv2|usv4,2.0,3.9532697349550214,2.0,3.4302236339887195,xy
6.0200000000000005,0.11950185588115783,0.9595864910993142,2.0,usv2|usv4,2.0,3.9532866833818447,2.0,3.430241710591999,xy
6.03,0.11948495779430848,0.9596661405470098,2.0,usv2|usv4,2.0,3.953303630935432,2.0,3.430259195566445,xy
6.04,0.11946014774189354,0.9597445794544843,2.0,usv2|usv4,2.0,3.9533205908955775,2.0,3.4302775268186214,xy
6.05,0.1013094040803351,0.9596212133946777,2.0,usv2|usv4,2.0,3.953391409397799,2.0,3.430333211807329,xy
6.0600000000000005,0.10122981210349763,0.9596993025071046,2.0,usv2|usv4,2.0,3.953408508378578,2.0,3.4303505044635307,xy
6.07,0.10114914112737751,0.9597790724764235,2.0,usv2|usv4,2.0,3.9534256081256616,2.0,3.4303674876079455,xy
6.08,0.10106648432411912,0.9598576369479492,2.0,usv2|usv4,2.0,3.95344271063271,2.0,3.4303848924848253,xy
6.09,0.10098652043392062,0.9599378806894457,2.0,usv2|usv4,2.0,3.953459814365468,2.0,3.430402458261902,xy
6.1000000000000005,0.13307694832618436,0.9598135333366784,2.0,usv2|usv4,2.0,3.9532832615890054,2.0,3.4302595361411083,xy
6.11,0.13308691682193488,0.9598934214477288,2.0,usv2|usv4,2.0,3.953299629656444,2.0,3.430276273333851,xy
6.12,0.1330998831785795,0.9599721085062091,2.0,usv2|usv4,2.0,3.9533159992316635,2.0,3.4302925010167686,xy
6.13,0.13310555057445064,0.960052467926774,2.0,usv2|usv4,2.0,3.95333237225569,2.0,3.4303093314296116,xy
6.140000000000001,0.13312208015773072,0.9601316286367163,2.0,usv2|usv4,2.0,3.953348744552791,2.0,3.4303261468192696,xy
6.15,0.13323435517868099,0.9600091544170856,2.0,usv2|usv4,2.0,3.9533702598056393,2.0,3.430348006601296,xy
6.16,0.133243738101647,0.9600879611485242,2.0,usv2|usv4,2.0,3.9533866638704955,2.0,3.4303648822829054,xy
