t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
14.34,0.5270335720021649,0.5270335720021649,16.516455074090025,14.428107217004996,3,usv1|usv2|usv3,2.0,23.915080255648377,3.0,2410.5229683830594,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.915080255648377,-3.8642369396296714,3,2,23.915080255648377,3,2410.5229683830594,"[[2.26788379 4.69541363]
 [4.69541363 9.73060796]]",-3.8642369396296714,-19.433404323721003,"usv1,usv2,usv3",,,,
14.35,0.5321061985550116,0.5321061985550116,16.25967705151425,13.922427154380493,3,usv1|usv2|usv3,2.0,23.914458172005396,3.0,2410.2532867647146,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.914458172005396,-3.864184936451493,3,2,23.914458172005396,3,2410.2532867647146,"[[2.26800275 4.69550799]
 [4.69550799 9.73048873]]",-3.864184936451493,-19.43312980692795,"usv1,usv2,usv3",,,,
14.36,0.5326773659950615,0.5326773659950615,15.827752158930771,13.608217775126983,3,usv1|usv2|usv3,2.0,23.913852308214025,3.0,2408.1110729919587,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.913852308214025,-3.8641344884064983,3,2,23.913852308214025,3,2408.1110729919587,"[[2.26793483 4.69545326]
 [4.69545326 9.73055399]]",-3.8641344884064983,-19.43131083287465,"usv1,usv2,usv3",,,,
14.370000000000001,0.5333537114875786,0.5333537114875786,15.726124687089765,13.393010858063644,3,usv1|usv2|usv3,2.0,23.913244085702566,3.0,2408.0536032743594,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.913244085702566,-3.8640836419127282,3,2,23.913244085702566,3,2408.0536032743594,"[[2.26786737 4.69539947]
 [4.69539947 9.7306212 ]]",-3.8640836419127282,-19.431212509997486,"usv1,usv2,usv3",,,,
14.38,0.5341843605087653,0.5341843605087653,16.041376710610855,13.825033830402662,3,usv1|usv2|usv3,2.0,23.91263191793678,3.0,2411.31329717803,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.91263191793678,-3.864032129726333,3,2,23.91263191793678,3,2411.31329717803,"[[2.26780066 4.69534724]
 [4.69534724 9.73069166]]",-3.864032129726333,-19.433851495979003,"usv1,usv2,usv3",,,,
14.39,0.5348571229136541,0.5348571229136541,15.823707868292088,13.495904506924505,3,usv1|usv2|usv3,2.0,23.91202370580487,3.0,2411.132085458441,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.91202370580487,-3.8639812810657554,3,2,23.91202370580487,3,2411.132085458441,"[[2.26773318 4.69529344]
 [4.69529344 9.73075887]]",-3.8639812810657554,-19.43365117913804,"usv1,usv2,usv3",,,,
14.4,0.541020050389059,0.541020050389059,15.101284144543511,12.841643584883585,3,usv1|usv2|usv3,2.0,23.911559014472903,3.0,2403.080124512608,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.911559014472903,-3.863943211896231,3,2,23.911559014472903,3,2403.080124512608,"[[2.26781927 4.69535946]
 [4.69535946 9.73066321]]",-3.863943211896231,-19.42695995234545,"usv1,usv2,usv3",,,,
14.41,0.5417202365428374,0.5417202365428374,15.09582169674492,12.71998554002178,3,usv1|usv2|usv3,2.0,23.910951275202727,3.0,2402.7469149979133,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.910951275202727,-3.863892401259915,3,2,23.910951275202727,3,2402.7469149979133,"[[2.26775217 4.69530595]
 [4.69530595 9.73073005]]",-3.863892401259915,-19.426633347092473,"usv1,usv2,usv3",,,,
14.42,0.5424225745235747,0.5424225745235747,14.89519120952101,12.641267219954536,3,usv1|usv2|usv3,2.0,23.91034506176969,3.0,2401.0350606159295,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.91034506176969,-3.863841845936581,3,2,23.91034506176969,3,2401.0350606159295,"[[2.26768476 4.69525183]
 [4.69525183 9.73079564]]",-3.863841845936581,-19.425165238266505,"usv1,usv2,usv3",,,,
14.43,0.5431246980161339,0.5431246980161339,14.888989575161048,12.52007980680713,3,usv1|usv2|usv3,2.0,23.90973733219414,3.0,2400.621332946987,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.90973733219414,-3.8637910339845347,3,2,23.90973733219414,3,2400.621332946987,"[[2.26761764 4.69519831]
 [4.69519831 9.73086249]]",-3.8637910339845347,-19.424771688768534,"usv1,usv2,usv3",,,,
14.44,0.5440500447888587,0.5440500447888587,15.423406010220443,13.175947197863824,3,usv1|usv2|usv3,2.0,23.909117520776714,3.0,2410.442386917294,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.909117520776714,-3.863738188056934,3,2,23.909117520776714,3,2410.442386917294,"[[2.26755283 4.69514958]
 [4.69514958 9.73093929]]",-3.863738188056934,-19.43283917334139,"usv1,usv2,usv3",,,,
14.450000000000001,0.5380225112111393,0.5380225112111393,14.92545407837192,12.473143468990624,3,usv1|usv2|usv3,2.0,23.90814166677398,3.0,2409.954844064236,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.90814166677398,-3.8636565800710083,3,2,23.90814166677398,3,2409.954844064236,"[[2.26741434 4.69503925]
 [4.69503925 9.73107749]]",-3.8636565800710083,-19.432355276549803,"usv1,usv2,usv3",,,,
14.46,0.5385942285017903,0.5385942285017903,14.663398648989444,12.335822953367087,3,usv1|usv2|usv3,2.0,23.907547404058977,3.0,2395.090271450927,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.907547404058977,-3.863608342735451,3,2,23.907547404058977,3,2395.090271450927,"[[2.26734375 4.69497876]
 [4.69497876 9.73113038]]",-3.863608342735451,-19.420001035960766,"usv1,usv2,usv3",,,,
14.47,0.5392502160677594,0.5392502160677594,14.56881371581658,12.117331387305663,3,usv1|usv2|usv3,2.0,23.906935967338697,3.0,2394.803133752912,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.906935967338697,-3.863557215411178,3,2,23.906935967338697,3,2394.803133752912,"[[2.26727646 4.69492509]
 [4.69492509 9.73119739]]",-3.863557215411178,-19.419711449821747,"usv1,usv2,usv3",,,,
14.48,0.5398042227269775,0.5398042227269775,14.213658448456366,11.885509588166752,3,usv1|usv2|usv3,2.0,23.90632225209645,3.0,2396.4861666868364,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.90632225209645,-3.8635057039498086,3,2,23.90632225209645,3,2396.4861666868364,"[[2.2672096  4.69487231]
 [4.69487231 9.73126628]]",-3.8635057039498086,-19.42105733532695,"usv1,usv2,usv3",,,,
14.49,0.5404581574230525,0.5404581574230525,14.168723719485241,11.719765099081203,3,usv1|usv2|usv3,2.0,23.905710802884688,3.0,2396.3842969430057,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.905710802884688,-3.8634545726659946,3,2,23.905710802884688,3,2396.3842969430057,"[[2.2671423  4.69481864]
 [4.69481864 9.73133329]]",-3.8634545726659946,-19.420921649013295,"usv1,usv2,usv3",,,,
14.5,0.5213073264206141,0.5213073264206141,13.431630494062,11.337212533514261,3,usv1|usv2|usv3,2.0,23.904592800025714,3.0,2405.002022669101,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.904592800025714,-3.8633601862848295,3,2,23.904592800025714,3,2405.002022669101,"[[2.26655733 4.69435581]
 [4.69435581 9.73192846]]",-3.8633601862848295,-19.427967157462824,"usv1,usv2,usv3",,,,
14.51,0.5218852561033682,0.5218852561033682,13.404505624006045,11.197465472783252,3,usv1|usv2|usv3,2.0,23.903979281801472,3.0,2404.8249815373997,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.903979281801472,-3.863308876929044,3,2,23.903979281801472,3,2404.8249815373997,"[[2.26648877 4.69430112]
 [4.69430112 9.73199676]]",-3.863308876929044,-19.427769431417307,"usv1,usv2,usv3",,,,
14.52,0.5226227257090713,0.5226227257090713,13.72768176571905,11.635586228280399,3,usv1|usv2|usv3,2.0,23.903360771078674,3.0,2408.8082906575924,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.903360771078674,-3.8632567269640923,3,2,23.903360771078674,3,2408.8082906575924,"[[2.26642117 4.6942484 ]
 [4.6942484  9.73206916]]",-3.8632567269640923,-19.431009012412204,"usv1,usv2,usv3",,,,
14.530000000000001,0.5231955986587757,0.5231955986587757,13.578163908010248,11.373248720991077,3,usv1|usv2|usv3,2.0,23.902747231422175,3.0,2408.482772243598,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.902747231422175,-3.8632054125489197,3,2,23.902747231422175,3,2408.482772243598,"[[2.2663526  4.6941937 ]
 [4.6941937  9.73213747]]",-3.8632054125489197,-19.43068891853022,"usv1,usv2,usv3",,,,
14.540000000000001,0.5240678951115049,0.5240678951115049,14.437989609076403,12.34746218561219,3,usv1|usv2|usv3,2.0,23.902128609831617,3.0,2412.3967147068656,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.902128609831617,-3.863153242204419,3,2,23.902128609831617,3,2412.3967147068656,"[[2.26628501 4.69414101]
 [4.69414101 9.73220996]]",-3.863153242204419,-19.433866249803682,"usv1,usv2,usv3",,,,
14.55,0.4978428996429164,0.4978428996429164,13.664331933634225,11.87266868620827,3,usv1|usv2|usv3,2.0,23.90092477764448,3.0,2412.086743406264,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.90092477764448,-3.863052529182024,3,2,23.90092477764448,3,2412.086743406264,"[[2.2654177  4.69345089]
 [4.69345089 9.73307703]]",-3.863052529182024,-19.433509985196864,"usv1,usv2,usv3",,,,
14.56,0.4978788615747543,0.4978788615747543,12.449617920314132,10.752563810359087,3,usv1|usv2|usv3,2.0,23.900319037427046,3.0,2403.9865415320487,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.900319037427046,-3.863002629339401,3,2,23.900319037427046,3,2403.9865415320487,"[[2.26534545 4.69339101]
 [4.69339101 9.73313982]]",-3.863002629339401,-19.426769696109538,"usv1,usv2,usv3",,,,
14.57,0.4983844249547719,0.4983844249547719,12.416543049094198,10.624744503300544,3,usv1|usv2|usv3,2.0,23.89970423232114,3.0,2403.707404233736,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.89970423232114,-3.862951203273774,3,2,23.89970423232114,3,2403.707404233736,"[[2.26527493 4.69333473]
 [4.69333473 9.73321008]]",-3.862951203273774,-19.426487314967165,"usv1,usv2,usv3",,,,
14.58,0.4988569952536875,0.4988569952536875,12.171667132265553,10.475645229449192,3,usv1|usv2|usv3,2.0,23.899094318607386,3.0,2399.4203279073877,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.899094318607386,-3.8629005984744293,3,2,23.899094318607386,3,2399.4203279073877,"[[2.26520347 4.6932765 ]
 [4.6932765  9.73327632]]",-3.8629005984744293,-19.422886112464948,"usv1,usv2,usv3",,,,
14.59,0.49936886799407754,0.49936886799407754,12.179275009874383,10.387060540433792,3,usv1|usv2|usv3,2.0,23.898479531429185,3.0,2399.3272422126456,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.898479531429185,-3.8628491719551015,3,2,23.898479531429185,3,2399.3272422126456,"[[2.26513295 4.69322021]
 [4.69322021 9.73334657]]",-3.8628491719551015,-19.422757508182038,"usv1,usv2,usv3",,,,
14.6,0.5185733791306313,0.5185733791306313,12.312427822518023,10.39741495543414,3,usv1|usv2|usv3,2.0,23.898342163734604,3.0,2400.4405274522596,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.898342163734604,-3.862837568721962,3,2,23.898342163734604,3,2400.4405274522596,"[[2.26558667 4.69358146]
 [4.69358146 9.73289414]]",-3.862837568721962,-19.423668585090162,"usv1,usv2,usv3",,,,
14.61,0.519143225629825,0.519143225629825,12.333468550684012,10.31370939329119,3,usv1|usv2|usv3,2.0,23.897729149471346,3.0,2400.254949242319,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.897729149471346,-3.8627862889022655,3,2,23.897729149471346,3,2400.254949242319,"[[2.26551741 4.69352618]
 [4.69352618 9.73296313]]",-3.8627862889022655,-19.423463533712614,"usv1,usv2,usv3",,,,
14.620000000000001,0.5197193839383432,0.5197193839383432,12.19398277744386,10.281171678710034,3,usv1|usv2|usv3,2.0,23.897117724721845,3.0,2398.7000694225653,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.897117724721845,-3.862735275403072,3,2,23.897117724721845,3,2398.7000694225653,"[[2.26544784 4.69347027]
 [4.69347027 9.73303081]]",-3.862735275403072,-19.422123634563192,"usv1,usv2,usv3",,,,
14.63,0.5202914328565235,0.5202914328565235,12.209453124156163,10.193843484072874,3,usv1|usv2|usv3,2.0,23.896504706888056,3.0,2398.342307624496,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.896504706888056,-3.862683992889756,3,2,23.896504706888056,3,2398.342307624496,"[[2.26537857 4.69341498]
 [4.69341498 9.7330998 ]]",-3.862683992889756,-19.421775697708632,"usv1,usv2,usv3",,,,
14.64,0.5208618960307497,0.5208618960307497,12.069155936282677,10.160114875381131,3,usv1|usv2|usv3,2.0,23.895892101486904,3.0,2397.544635194079,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.895892101486904,-3.862632778228967,3,2,23.895892101486904,3,2397.544635194079,"[[2.26530923 4.69335953]
 [4.69335953 9.73316846]]",-3.862632778228967,-19.421062873544876,"usv1,usv2,usv3",,,,
14.65,0.5228930427232984,0.5228930427232984,12.116483205239096,10.185789518586242,3,usv1|usv2|usv3,2.0,23.895383789615295,3.0,2397.181601897727,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.895383789615295,-3.862590252966367,3,2,23.895383789615295,3,2397.181601897727,"[[2.26524    4.69330431]
 [4.69330431 9.73323746]]",-3.862590252966367,-19.420719175871554,"usv1,usv2,usv3",,,,
14.66,0.5235728170722865,0.5235728170722865,12.285536251957003,10.460485905465102,3,usv1|usv2|usv3,2.0,23.894775152537072,3.0,2394.0040914342685,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.894775152537072,-3.8625396163294514,3,2,23.894775152537072,3,2394.0040914342685,"[[2.26517008 4.69324768]
 [4.69324768 9.7333037 ]]",-3.8625396163294514,-19.418030285247315,"usv1,usv2,usv3",,,,
14.67,0.5241638939163176,0.5241638939163176,12.229430497037255,10.303438412291182,3,usv1|usv2|usv3,2.0,23.894163173248,3.0,2393.639194132774,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.894163173248,-3.8624884156290236,3,2,23.894163173248,3,2393.639194132774,"[[2.2651008  4.69319238]
 [4.69319238 9.73337271]]",-3.8624884156290236,-19.417675906322923,"usv1,usv2,usv3",,,,
14.68,0.5248040121174494,0.5248040121174494,12.36054252221083,10.540186893097559,3,usv1|usv2|usv3,2.0,23.89355246280442,3.0,2392.2278725137967,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.89355246280442,-3.862437427151508,3,2,23.89355246280442,3,2392.2278725137967,"[[2.26503127 4.69313656]
 [4.69313656 9.73344068]]",-3.862437427151508,-19.41645180463836,"usv1,usv2,usv3",,,,
14.69,0.5253970894593597,0.5253970894593597,12.259925441565937,10.337102802651506,3,usv1|usv2|usv3,2.0,23.892940493308302,3.0,2391.854176102911,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.892940493308302,-3.8623862251216465,3,2,23.892940493308302,3,2391.854176102911,"[[2.26496198 4.69308125]
 [4.69308125 9.73350969]]",-3.8623862251216465,-19.416089879727515,"usv1,usv2,usv3",,,,
14.700000000000001,0.5244925759008614,0.5244925759008614,12.395017588930122,10.4132674385726,3,usv1|usv2|usv3,2.0,23.89206168090346,3.0,2390.124104380738,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.89206168090346,-3.8623128190658713,3,2,23.89206168090346,3,2390.124104380738,"[[2.26498166 4.69309628]
 [4.69309628 9.73348812]]",-3.8623128190658713,-19.41457722975814,"usv1,usv2,usv3",,,,
14.71,0.5250544130321017,0.5250544130321017,12.232061549515924,10.140821567690006,3,usv1|usv2|usv3,2.0,23.891446712952973,3.0,2389.886726676065,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.891446712952973,-3.8622613630089835,3,2,23.891446712952973,3,2389.886726676065,"[[2.26491259 4.69304115]
 [4.69304115 9.7335569 ]]",-3.8622613630089835,-19.41432821988066,"usv1,usv2,usv3",,,,
14.72,0.5256104857360651,0.5256104857360651,12.337595236796695,10.358185715559543,3,usv1|usv2|usv3,2.0,23.89083181120555,3.0,2389.707799537425,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.89083181120555,-3.862209915298574,3,2,23.89083181120555,3,2389.707799537425,"[[2.26484352 4.69298599]
 [4.69298599 9.73362564]]",-3.862209915298574,-19.414127839437114,"usv1,usv2,usv3",,,,
14.73,0.5261734929382147,0.5261734929382147,12.158415269502548,10.069145119150287,3,usv1|usv2|usv3,2.0,23.890216872077843,3.0,2389.6836735192874,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.890216872077843,-3.8621584591074907,3,2,23.890216872077843,3,2389.6836735192874,"[[2.26477446 4.69293085]
 [4.69293085 9.73369442]]",-3.8621584591074907,-19.41405628233865,"usv1,usv2,usv3",,,,
14.74,0.5265682565885178,0.5265682565885178,11.783882686442377,9.804971551693907,3,usv1|usv2|usv3,2.0,23.889599157252313,3.0,2391.9673210710603,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.889599157252313,-3.862106533989322,3,2,23.889599157252313,3,2391.9673210710603,"[[2.26470594 4.69287682]
 [4.69287682 9.73376549]]",-3.862106533989322,-19.415904269664896,"usv1,usv2,usv3",,,,
14.75,0.49898724300286074,0.49898724300286074,11.29049034967832,9.58398048579418,3,usv1|usv2|usv3,2.0,23.88834744477174,3.0,2391.9288428486484,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88834744477174,-3.8620017629696304,3,2,23.88834744477174,3,2391.9288428486484,"[[2.26380307 4.69215788]
 [4.69215788 9.73466808]]",-3.8620017629696304,-19.415767488634064,"usv1,usv2,usv3",,,,
14.76,0.49922682451652856,0.49922682451652856,10.627070596531329,9.013980868972416,3,usv1|usv2|usv3,2.0,23.88772391833328,3.0,2397.649609376506,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88772391833328,-3.861948984932737,3,2,23.88772391833328,3,2397.649609376506,"[[2.26373334 4.69210392]
 [4.69210392 9.73474469]]",-3.861948984932737,-19.420466253095846,"usv1,usv2,usv3",,,,
14.77,0.49970217051661897,0.49970217051661897,10.651067701960127,8.945070187339898,3,usv1|usv2|usv3,2.0,23.887107435675563,3.0,2397.3997431806224,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.887107435675563,-3.8618973916794164,3,2,23.887107435675563,3,2397.3997431806224,"[[2.26366226 4.69204715]
 [4.69204715 9.7348155 ]]",-3.8618973916794164,-19.420207365151107,"usv1,usv2,usv3",,,,
14.780000000000001,0.5002117040516074,0.5002117040516074,10.637695412967567,9.023467554407803,3,usv1|usv2|usv3,2.0,23.88648407013137,3.0,2402.80595364337,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88648407013137,-3.8618446381161697,3,2,23.88648407013137,3,2402.80595364337,"[[2.2635925  4.69199311]
 [4.69199311 9.73489199]]",-3.8618446381161697,-19.42463485322451,"usv1,usv2,usv3",,,,
14.790000000000001,0.5006798871070116,0.5006798871070116,10.614469237684977,8.907584126628809,3,usv1|usv2|usv3,2.0,23.88586758106608,3.0,2402.3990800356937,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88586758106608,-3.861793040726246,3,2,23.88586758106608,3,2402.3990800356937,"[[2.26352141 4.69193633]
 [4.69193633 9.73496282]]",-3.861793040726246,-19.424246449477742,"usv1,usv2,usv3",,,,
14.8,0.5248375853913183,0.5248375853913183,10.857218639089195,9.075933491091584,3,usv1|usv2|usv3,2.0,23.885967003340276,3.0,2395.6959210480672,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.885967003340276,-3.861802013840719,3,2,23.885967003340276,3,2395.6959210480672,"[[2.26405377 4.69235829]
 [4.69235829 9.73442268]]",-3.861802013840719,-19.41869794389674,"usv1,usv2,usv3",,,,
14.81,0.5253991867745105,0.5253991867745105,10.882330752829839,9.00020835590868,3,usv1|usv2|usv3,2.0,23.885353804533175,3.0,2395.2119833803185,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.885353804533175,-3.8617506918356987,3,2,23.885353804533175,3,2395.2119833803185,"[[2.26398413 4.69230268]
 [4.69230268 9.73449205]]",-3.8617506918356987,-19.418244823273554,"usv1,usv2,usv3",,,,
14.82,0.5259185418004791,0.5259185418004791,10.650835753555326,8.873717682875581,3,usv1|usv2|usv3,2.0,23.88473836656025,3.0,2396.683710205449,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88473836656025,-3.861698991506443,3,2,23.88473836656025,3,2396.683710205449,"[[2.26391492 4.69224795]
 [4.69224795 9.73456326]]",-3.861698991506443,-19.419414939969723,"usv1,usv2,usv3",,,,
14.83,0.5264780027864612,0.5264780027864612,10.689276259914696,8.813109472524255,3,usv1|usv2|usv3,2.0,23.8841251669731,3.0,2396.3698264911545,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.8841251669731,-3.8616476663809136,3,2,23.8841251669731,3,2396.3698264911545,"[[2.26384528 4.69219233]
 [4.69219233 9.73463264]]",-3.8616476663809136,-19.41910312448053,"usv1,usv2,usv3",,,,
14.84,0.5270928788792337,0.5270928788792337,10.74054742168497,8.966684956172127,3,usv1|usv2|usv3,2.0,23.88351520072881,3.0,2393.45558576069,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88351520072881,-3.861596884407734,3,2,23.88351520072881,3,2393.45558576069,"[[2.26377501 4.69213541]
 [4.69213541 9.73469937]]",-3.861596884407734,-19.416631973318417,"usv1,usv2,usv3",,,,
14.85,0.5298985688986696,0.5298985688986696,10.829029922895261,8.914439667614047,3,usv1|usv2|usv3,2.0,23.882976956196508,3.0,2393.355249838332,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.882976956196508,-3.8615518344947697,3,2,23.882976956196508,3,2393.355249838332,"[[2.26375632 4.69212037]
 [4.69212037 9.73471777]]",-3.8615518344947697,-19.416503533921684,"usv1,usv2,usv3",,,,
14.86,0.5304308936359393,0.5304308936359393,10.647108715819893,8.791601424690993,3,usv1|usv2|usv3,2.0,23.88235486610866,3.0,2401.0693152704002,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88235486610866,-3.8614989743546255,3,2,23.88235486610866,3,2401.0693152704002,"[[2.26368857 4.69206852]
 [4.69206852 9.7347947 ]]",-3.8614989743546255,-19.42285125983526,"usv1,usv2,usv3",,,,
14.870000000000001,0.5309791687929176,0.5309791687929176,10.562873593015434,8.695568275935896,3,usv1|usv2|usv3,2.0,23.881742069719525,3.0,2400.895664577013,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.881742069719525,-3.861447677511374,3,2,23.881742069719525,3,2400.895664577013,"[[2.26361903 4.69201298]
 [4.69201298 9.73486398]]",-3.861447677511374,-19.422656112197412,"usv1,usv2,usv3",,,,
14.88,0.5315902746895539,0.5315902746895539,10.64329776779419,8.79021331012147,3,usv1|usv2|usv3,2.0,23.88112751414642,3.0,2402.14463712312,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.88112751414642,-3.861396082575693,3,2,23.88112751414642,3,2402.14463712312,"[[2.26354983 4.69195814]
 [4.69195814 9.73493472]]",-3.861396082575693,-19.4236389528276,"usv1,usv2,usv3",,,,
14.89,0.5321373496505991,0.5321373496505991,10.533834371061948,8.666606605387853,3,usv1|usv2|usv3,2.0,23.880514727029507,3.0,2401.8181514139646,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.880514727029507,-3.8613447836942933,3,2,23.880514727029507,3,2401.8181514139646,"[[2.26348029 4.69190259]
 [4.69190259 9.735004  ]]",-3.8613447836942933,-19.42331731895011,"usv1,usv2,usv3",,,,
14.9,0.5428335586126183,0.5428335586126183,10.770426180495052,8.724638230952177,3,usv1|usv2|usv3,2.0,23.880036652778937,3.0,2391.8506753566817,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.880036652778937,-3.8613057248702543,3,2,23.880036652778937,3,2391.8506753566817,"[[2.26375501 4.6921184 ]
 [4.6921184  9.73471751]]",-3.8613057248702543,-19.41500665005484,"usv1,usv2,usv3",,,,
14.91,0.5434103518638825,0.5434103518638825,10.662983069968718,8.601918844087452,3,usv1|usv2|usv3,2.0,23.879423356690612,3.0,2391.444242218225,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.879423356690612,-3.8612543824489887,3,2,23.879423356690612,3,2391.444242218225,"[[2.2636863  4.69206351]
 [4.69206351 9.73478594]]",-3.8612543824489887,-19.414617304637332,"usv1,usv2,usv3",,,,
14.92,0.5440262442848648,0.5440262442848648,10.771146276986652,8.727878090553212,3,usv1|usv2|usv3,2.0,23.87881056446023,3.0,2390.6286697431556,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.87881056446023,-3.861203122862546,3,2,23.87881056446023,3,2390.6286697431556,"[[2.2636175  4.69200843]
 [4.69200843 9.73485397]]",-3.861203122862546,-19.413887592384153,"usv1,usv2,usv3",,,,
14.93,0.5446042879974761,0.5446042879974761,10.643306494644975,8.58386018149664,3,usv1|usv2|usv3,2.0,23.878197285165946,3.0,2390.3421177968803,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.878197285165946,-3.8611517794818178,3,2,23.878197285165946,3,2390.3421177968803,"[[2.26354879 4.69195354]
 [4.69195354 9.7349224 ]]",-3.8611517794818178,-19.41359781788762,"usv1,usv2,usv3",,,,
14.94,0.5456468186995578,0.5456468186995578,12.158325190311164,10.115903403644962,3,usv1|usv2|usv3,2.0,23.87759115706692,3.0,2384.227937489479,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,23.87759115706692,-3.861101639069579,3,2,23.87759115706692,3,2384.227937489479,"[[2.2634787  4.69189581]
 [4.69189581 9.73498495]]",-3.861101639069579,-19.408453209926847,"usv1,usv2,usv3",,,,
