t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,soc,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
82.65,0.3137692458834656,0.3137692458834656,4.238868716931012,3.029730603745462,2,usv2|usv4,2.0,20.364220040257372,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.364220040257372,-3.9485047065330194,2,2,20.364220040257372,2,,0.44857222222203313,"[[1.01810605 2.66192922]
 [2.66192922 6.97879231]]",-3.9485047065330194,-24.38638942768118,"usv2,usv4",,,,
82.66,0.3140572444132066,0.3140572444132066,4.057171064174032,2.8441116036453553,2,usv2|usv4,2.0,20.363932708124995,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.363932708124995,-3.9484765806673017,2,2,20.363932708124995,2,,0.4485166666664776,"[[1.0180494  2.66186555]
 [2.66186555 6.97884821]]",-3.9484765806673017,-24.386360334870496,"usv2,usv4",,,,
82.67,0.3143866179940164,0.3143866179940164,4.451796674496473,3.205607282100095,2,usv2|usv4,2.0,20.36364549457369,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.36364549457369,-3.948448594795967,2,2,20.36364549457369,2,,0.448461111110922,"[[1.01799274 2.66180166]
 [2.66180166 6.97890309]]",-3.948448594795967,-24.3863322925995,"usv2,usv4",,,,
82.68,0.31466094863326144,0.31466094863326144,3.95579193118453,2.740742959512919,2,usv2|usv4,2.0,20.363354988646833,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.363354988646833,-3.9484200835235526,2,2,20.363354988646833,2,,0.44840555555536643,"[[1.01793639 2.66173843]
 [2.66173843 6.97895927]]",-3.9484200835235526,-24.386302980321844,"usv2,usv4",,,,
82.69,0.3149447923387702,0.3149447923387702,3.8967306585638255,2.62486577311512,2,usv2|usv4,2.0,20.363064078234142,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.363064078234142,-3.948391607210949,2,2,20.363064078234142,2,,0.4483499999998109,"[[1.01788008 2.66167513]
 [2.66167513 6.97901482]]",-3.948391607210949,-24.386274184520147,"usv2,usv4",,,,
82.7,0.30012670564379684,0.30012670564379684,3.6105698292091493,2.249308288719977,2,usv2|usv4,2.0,20.362160419459492,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.362160419459492,-3.948302937879647,2,2,20.362160419459492,2,,0.4482944444442553,"[[1.01781909 2.66160637]
 [2.66160637 6.97907511]]",-3.948302937879647,-24.386185170923163,"usv2,usv4",,,,
82.71000000000001,0.30036171486322905,0.30036171486322905,3.5718219828318265,2.124318286073604,2,usv2|usv4,2.0,20.361864007952722,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.361864007952722,-3.948273881743164,2,2,20.361864007952722,2,,0.4482388888886997,"[[1.01776313 2.66154351]
 [2.66154351 6.97913061]]",-3.948273881743164,-24.386155761718875,"usv2,usv4",,,,
82.72,0.3006070807372511,0.3006070807372511,3.388161992123667,2.046556349911357,2,usv2|usv4,2.0,20.36156597735886,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.36156597735886,-3.948244620564333,2,2,20.36156597735886,2,,0.4481833333331442,"[[1.01770732 2.66148088]
 [2.66148088 6.97918632]]",-3.948244620564333,-24.386125758869845,"usv2,usv4",,,,
82.73,0.3008486999804395,0.3008486999804395,3.4485273351759917,2.059330797266536,2,usv2|usv4,2.0,20.361268519336278,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.361268519336278,-3.9482155797558756,2,2,20.361268519336278,2,,0.4481277777775886,"[[1.01765146 2.66141794]
 [2.66141794 6.97924076]]",-3.9482155797558756,-24.386096764028625,"usv2,usv4",,,,
82.74,0.30110986630868414,0.30110986630868414,3.7054940824106777,2.3315245639006585,2,usv2|usv4,2.0,20.36097108626808,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.36097108626808,-3.9481866513604498,2,2,20.36097108626808,2,,0.4480722222220331,"[[1.0175956  2.66135483]
 [2.66135483 6.97929433]]",-3.9481866513604498,-24.386068173052337,"usv2,usv4",,,,
82.75,0.2962172862470572,0.2962172862470572,3.7106170883224983,2.1735336619089445,2,usv2|usv4,2.0,20.3604186064298,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.3604186064298,-3.9481324737649377,2,2,20.3604186064298,2,,0.4480166666664775,"[[1.01756451 2.66131967]
 [2.66131967 6.97932468]]",-3.9481324737649377,-24.38601382821428,"usv2,usv4",,,,
82.76,0.2964476003769852,0.2964476003769852,3.557147136917272,2.102063469255184,2,usv2|usv4,2.0,20.360115766820666,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.360115766820666,-3.948102809498403,2,2,20.360115766820666,2,,0.4479611111109219,"[[1.01750917 2.66125745]
 [2.66125745 6.97937935]]",-3.948102809498403,-24.385983487805667,"usv2,usv4",,,,
82.77,0.29666794974473126,0.29666794974473126,3.50857157159016,2.007321741160122,2,usv2|usv4,2.0,20.359811532808873,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.359811532808873,-3.9480729773725374,2,2,20.359811532808873,2,,0.4479055555553664,"[[1.01745396 2.66119542]
 [2.66119542 6.97943413]]",-3.9480729773725374,-24.385952660376024,"usv2,usv4",,,,
82.78,0.2968721232559785,0.2968721232559785,3.587255117526992,2.0574625730308087,2,usv2|usv4,2.0,20.359508290406062,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.359508290406062,-3.9480433421330376,2,2,20.359508290406062,2,,0.4478499999998108,"[[1.01739867 2.66113314]
 [2.66113314 6.9794882 ]]",-3.9480433421330376,-24.385922365947994,"usv2,usv4",,,,
82.79,0.29705830151820395,0.29705830151820395,3.4420104207594244,1.9677556063378452,2,usv2|usv4,2.0,20.359205845354975,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.359205845354975,-3.9480136681489846,2,2,20.359205845354975,2,,0.4477944444442552,"[[1.01734331 2.66107096]
 [2.66107096 6.97954327]]",-3.9480136681489846,-24.385891362829938,"usv2,usv4",,,,
82.8,0.30244410564379326,0.30244410564379326,3.323020784761527,2.253827347755982,2,usv2|usv4,2.0,20.35964840418499,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35964840418499,-3.9480573362406597,2,2,20.35964840418499,2,,0.44773888888869967,"[[1.01693932 2.66061818]
 [2.66061818 6.97994571]]",-3.9480573362406597,-24.385928151532195,"usv2,usv4",,,,
82.81,0.3025976057347304,0.3025976057347304,3.1317694620580205,2.1084487143324027,2,usv2|usv4,2.0,20.359356137058437,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.359356137058437,-3.948028621574188,2,2,20.359356137058437,2,,0.4476833333331441,"[[1.0168822  2.66055407]
 [2.66055407 6.98000287]]",-3.948028621574188,-24.38589802591539,"usv2,usv4",,,,
82.82000000000001,0.30274027462894565,0.30274027462894565,3.2872659905120853,2.167044266506477,2,usv2|usv4,2.0,20.359070149500315,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.359070149500315,-3.94800069597082,2,2,20.359070149500315,2,,0.4476277777775885,"[[1.01682449 2.66048904]
 [2.66048904 6.98005922]]",-3.94800069597082,-24.385869764200994,"usv2,usv4",,,,
82.83,0.30291043350517577,0.30291043350517577,3.3919661323359,2.3584954661263047,2,usv2|usv4,2.0,20.358789104148023,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.358789104148023,-3.947973288273993,2,2,20.358789104148023,2,,0.44757222222203297,"[[1.01676633 2.66042345]
 [2.66042345 6.98011577]]",-3.947973288273993,-24.385842487232107,"usv2,usv4",,,,
82.84,0.3030593528598101,0.3030593528598101,3.400148687079634,2.326298284834044,2,usv2|usv4,2.0,20.35851152331898,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35851152331898,-3.947946108531071,2,2,20.35851152331898,2,,0.4475166666664774,"[[1.01670786 2.66035768]
 [2.66035768 6.98017353]]",-3.947946108531071,-24.38581496322811,"usv2,usv4",,,,
82.85000000000001,0.32644603836213754,0.32644603836213754,3.700583907367945,2.992386639667736,2,usv2|usv4,2.0,20.35933089532466,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35933089532466,-3.9480267612640843,2,2,20.35933089532466,2,,0.4474611111109218,"[[1.01652401 2.66015165]
 [2.66015165 6.9803561 ]]",-3.9480267612640843,-24.385893453573946,"usv2,usv4",,,,
82.86,0.3267037774012119,0.3267037774012119,3.9893643139908246,3.2617069415845603,2,usv2|usv4,2.0,20.359067864936755,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.359067864936755,-3.948001085511292,2,2,20.359067864936755,2,,0.44740555555536626,"[[1.01646411 2.66008417]
 [2.66008417 6.98041469]]",-3.948001085511292,-24.385867783363224,"usv2,usv4",,,,
82.87,0.3268878601615309,0.3268878601615309,3.2203169999208896,2.4402324869997805,2,usv2|usv4,2.0,20.358805226944174,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.358805226944174,-3.9479750553123805,2,2,20.358805226944174,2,,0.4473499999998107,"[[1.01640419 2.66001725]
 [2.66001725 6.98047645]]",-3.9479750553123805,-24.385839776277713,"usv2,usv4",,,,
82.88,0.3271373107764526,0.3271373107764526,3.2663907637169256,2.5324997244756458,2,usv2|usv4,2.0,20.358551148281084,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.358551148281084,-3.947950276000933,2,2,20.358551148281084,2,,0.44729444444425515,"[[1.01634347 2.65994882]
 [2.65994882 6.98053572]]",-3.947950276000933,-24.385814969907983,"usv2,usv4",,,,
82.89,0.32744375122356156,0.32744375122356156,3.373971413302206,2.6151230145418034,2,usv2|usv4,2.0,20.35829803407789,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35829803407789,-3.947925554011135,2,2,20.35829803407789,2,,0.44723888888869956,"[[1.01628267 2.65988034]
 [2.65988034 6.98059537]]",-3.947925554011135,-24.38578989844261,"usv2,usv4",,,,
82.9,0.3056682370648003,0.3056682370648003,4.267990132195303,3.4213622539201873,2,usv2|usv4,2.0,20.357464832133054,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.357464832133054,-3.947843855950544,2,2,20.357464832133054,2,,0.447183333333144,"[[1.01618096 2.65976576]
 [2.65976576 6.98069583]]",-3.947843855950544,-24.385707082191388,"usv2,usv4",,,,
82.91,0.305877602470724,0.305877602470724,4.185016584625779,3.3267689542938688,2,usv2|usv4,2.0,20.3569821503448,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.3569821503448,-3.9477965162347077,2,2,20.3569821503448,2,,0.44712777777758844,"[[1.01608296 2.65965558]
 [2.65965558 6.98079317]]",-3.9477965162347077,-24.38565820667699,"usv2,usv4",,,,
82.92,0.30610026796661666,0.30610026796661666,4.053960828459911,3.212039462844586,2,usv2|usv4,2.0,20.356720482279382,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.356720482279382,-3.947770858804985,2,2,20.356720482279382,2,,0.44707222222203286,"[[1.01602264 2.65958777]
 [2.65958777 6.98085309]]",-3.947770858804985,-24.385631313372876,"usv2,usv4",,,,
82.93,0.30633473612502826,0.30633473612502826,4.010580492659058,3.1976733466244576,2,usv2|usv4,2.0,20.356457863167716,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.356457863167716,-3.9477451708700744,2,2,20.356457863167716,2,,0.44701666666647727,"[[1.01596239 2.65951994]
 [2.65951994 6.98091243]]",-3.9477451708700744,-24.385604881175645,"usv2,usv4",,,,
82.94,0.3065498607083738,0.3065498607083738,4.020275578722586,3.1335881611138996,2,usv2|usv4,2.0,20.35619290508788,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35619290508788,-3.947719161273832,2,2,20.35619290508788,2,,0.44696111111092174,"[[1.01590238 2.65945252]
 [2.65945252 6.98097225]]",-3.947719161273832,-24.385577378166406,"usv2,usv4",,,,
82.95,0.3104628942867418,0.3104628942867418,3.991346092401075,3.263005816530016,2,usv2|usv4,2.0,20.356144150030804,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.356144150030804,-3.9477145864004703,2,2,20.356144150030804,2,,0.44690555555536615,"[[1.01577977 2.65931465]
 [2.65931465 6.98109315]]",-3.9477145864004703,-24.38557139007848,"usv2,usv4",,,,
82.96000000000001,0.31071807120624845,0.31071807120624845,4.123889627686239,3.4266866902590682,2,usv2|usv4,2.0,20.355879316374224,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.355879316374224,-3.9476888064394156,2,2,20.355879316374224,2,,0.44684999999981057,"[[1.0157196 2.6592467]
 [2.6592467 6.9811514]]",-3.9476888064394156,-24.385545717697703,"usv2,usv4",,,,
82.97,0.31097713473309607,0.31097713473309607,4.769899307810649,4.001682398804045,2,usv2|usv4,2.0,20.355613755439176,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.355613755439176,-3.9476630321535096,2,2,20.355613755439176,2,,0.44679444444425503,"[[1.01565947 2.65917868]
 [2.65917868 6.98120898]]",-3.9476630321535096,-24.385520600629743,"usv2,usv4",,,,
82.98,0.3112106205197714,0.3112106205197714,4.599801535965398,3.8661680453539464,2,usv2|usv4,2.0,20.355344920525805,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.355344920525805,-3.9476367347825234,2,2,20.355344920525805,2,,0.44673888888869945,"[[1.01559971 2.65911138]
 [2.65911138 6.98126781]]",-3.9476367347825234,-24.385494198286416,"usv2,usv4",,,,
82.99,0.31145096368786496,0.31145096368786496,4.357250183849737,3.658957015653994,2,usv2|usv4,2.0,20.355074501796253,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.355074501796253,-3.947610262481944,2,2,20.355074501796253,2,,0.4466833333331439,"[[1.0155401  2.65904426]
 [2.65904426 6.98132664]]",-3.947610262481944,-24.38546735662673,"usv2,usv4",,,,
83.0,0.30991227326676724,0.30991227326676724,3.888550039181425,3.182092912238381,2,usv2|usv4,2.0,20.35484485190212,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35484485190212,-3.9475876133212338,2,2,20.35484485190212,2,,0.44662777777758833,"[[1.01536581 2.65884877]
 [2.65884877 6.98150161]]",-3.9475876133212338,-24.38544117753431,"usv2,usv4",,,,
83.01,0.31013780149949455,0.31013780149949455,3.8604818277858417,3.182960865932168,2,usv2|usv4,2.0,20.35457239829457,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35457239829457,-3.9475610186433143,2,2,20.35457239829457,2,,0.44657222222203274,"[[1.01530602 2.65878133]
 [2.65878133 6.98155999]]",-3.9475610186433143,-24.385414477232473,"usv2,usv4",,,,
83.02,0.310362831380842,0.310362831380842,3.924687030309646,3.2372566317236644,2,usv2|usv4,2.0,20.354299117150667,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.354299117150667,-3.9475343989522065,2,2,20.354299117150667,2,,0.4465166666664772,"[[1.0152463  2.65871387]
 [2.65871387 6.98161785]]",-3.9475343989522065,-24.385387812879404,"usv2,usv4",,,,
83.03,0.3105842652424344,0.3105842652424344,3.9402366555316735,3.2422736551898885,2,usv2|usv4,2.0,20.354024009923478,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.354024009923478,-3.9475075479184296,2,2,20.354024009923478,2,,0.4464611111109216,"[[1.01518677 2.6586467 ]
 [2.6586467  6.98167594]]",-3.9475075479184296,-24.38536058010003,"usv2,usv4",,,,
83.04,0.3108046230713379,0.3108046230713379,3.969772606281998,3.262141995616189,2,usv2|usv4,2.0,20.353747699498392,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.353747699498392,-3.9474805918959075,2,2,20.353747699498392,2,,0.44640555555536604,"[[1.01512734 2.65857963]
 [2.65857963 6.9817338 ]]",-3.9474805918959075,-24.385333294491975,"usv2,usv4",,,,
83.05,0.3005964537968314,0.3005964537968314,3.8192173029033896,3.048958779383849,2,usv2|usv4,2.0,20.353155611757746,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.353155611757746,-3.947422599231441,2,2,20.353155611757746,2,,0.4463499999998105,"[[1.0149481  2.65837798]
 [2.65837798 6.98191154]]",-3.947422599231441,-24.385272625701308,"usv2,usv4",,,,
83.06,0.30075993447974364,0.30075993447974364,3.7653712836024162,3.037531899384541,2,usv2|usv4,2.0,20.352874512225977,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.352874512225977,-3.9473951500494513,2,2,20.352874512225977,2,,0.4462944444442549,"[[1.01488859 2.65831083]
 [2.65831083 6.98196967]]",-3.9473951500494513,-24.385244821180894,"usv2,usv4",,,,
83.07000000000001,0.3009056689088862,0.3009056689088862,3.731908561877521,2.9422800062016634,2,usv2|usv4,2.0,20.352591163533145,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.352591163533145,-3.947367376407884,2,2,20.352591163533145,2,,0.44623888888869934,"[[1.01482932 2.65824409]
 [2.65824409 6.98202838]]",-3.947367376407884,-24.38521633718885,"usv2,usv4",,,,
83.08,0.30105448836203924,0.30105448836203924,3.729631817986456,2.9346604524934836,2,usv2|usv4,2.0,20.352307408047114,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.352307408047114,-3.9473396535664507,2,2,20.352307408047114,2,,0.4461833333331438,"[[1.01477006 2.65817723]
 [2.65817723 6.98208635]]",-3.9473396535664507,-24.38518851556995,"usv2,usv4",,,,
83.09,0.3012128771908072,0.3012128771908072,3.678980223124426,2.948033355919196,2,usv2|usv4,2.0,20.352022940147986,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.352022940147986,-3.947311916263984,2,2,20.352022940147986,2,,0.4461277777775882,"[[1.01471086 2.65811035]
 [2.65811035 6.98214381]]",-3.947311916263984,-24.38516096832447,"usv2,usv4",,,,
83.10000000000001,0.326345500772529,0.326345500772529,4.383158361418936,3.7676841835726416,2,usv2|usv4,2.0,20.35256361957785,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.35256361957785,-3.9473653540641793,2,2,20.35256361957785,2,,0.44607222222203263,"[[1.01484403 2.65825956]
 [2.65825956 6.98200819]]",-3.9473653540641793,-24.385218536531603,"usv2,usv4",,,,
83.11,0.3266494110754336,0.3266494110754336,4.17489717751792,3.6202682507620483,2,usv2|usv4,2.0,20.352280543493187,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.352280543493187,-3.9473376419350195,2,2,20.352280543493187,2,,0.4460166666664771,"[[1.01478576 2.65819389]
 [2.65819389 6.98206562]]",-3.9473376419350195,-24.385190239233257,"usv2,usv4",,,,
83.12,0.32695007651846986,0.32695007651846986,4.161022154952662,3.5442640527942286,2,usv2|usv4,2.0,20.351996421000816,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.351996421000816,-3.947309843996042,2,2,20.351996421000816,2,,0.4459611111109215,"[[1.01472759 2.65812831]
 [2.65812831 6.98212281]]",-3.947309843996042,-24.38516190698132,"usv2,usv4",,,,
83.13,0.3272573915264804,0.3272573915264804,4.192592088611205,3.5781396020146694,2,usv2|usv4,2.0,20.351711646995717,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.351711646995717,-3.947282037955382,2,2,20.351711646995717,2,,0.445905555555366,"[[1.01466947 2.65806269]
 [2.65806269 6.9821795 ]]",-3.947282037955382,-24.385133703547623,"usv2,usv4",,,,
83.14,0.327571812807997,0.327571812807997,4.433399475409462,3.838195878232286,2,usv2|usv4,2.0,20.351426467861742,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.351426467861742,-3.9472542719404498,2,2,20.351426467861742,2,,0.4458499999998104,"[[1.01461138 2.65799698]
 [2.65799698 6.98223552]]",-3.9472542719404498,-24.385105725959264,"usv2,usv4",,,,
83.15,0.3098071443550089,0.3098071443550089,4.706612663554978,3.7781844826946225,2,usv2|usv4,2.0,20.3502759790766,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.3502759790766,-3.94714147237394,2,2,20.3502759790766,2,,0.4457944444442548,"[[1.01467289 2.65806522]
 [2.65806522 6.98217188]]",-3.94714147237394,-24.384995290540868,"usv2,usv4",,,,
83.16,0.3100159047730031,0.3100159047730031,4.466873210416651,3.5696958269245203,2,usv2|usv4,2.0,20.349982532235032,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.349982532235032,-3.9471127297574933,2,2,20.349982532235032,2,,0.4457388888886993,"[[1.01461556 2.65800061]
 [2.65800061 6.98222844]]",-3.9471127297574933,-24.38496606674876,"usv2,usv4",,,,
83.17,0.3102108560959674,0.3102108560959674,4.238604452272622,3.29996927265483,2,usv2|usv4,2.0,20.349687594015627,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.349687594015627,-3.947083802803596,2,2,20.349687594015627,2,,0.4456833333331437,"[[1.01455837 2.65793621]
 [2.65793621 6.98228515]]",-3.947083802803596,-24.38493663514747,"usv2,usv4",,,,
83.18,0.31045797063652547,0.31045797063652547,4.453165957296971,3.5664382314390877,2,usv2|usv4,2.0,20.349393203051587,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.349393203051587,-3.9470551027251397,2,2,20.349393203051587,2,,0.4456277777775881,"[[1.0145011  2.65787146]
 [2.65787146 6.98234055]]",-3.9470551027251397,-24.384908234010624,"usv2,usv4",,,,
83.19,0.3106627998015436,0.3106627998015436,4.281975286472136,3.366469527566338,2,usv2|usv4,2.0,20.349096227481787,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.349096227481787,-3.9470259961535654,2,2,20.349096227481787,2,,0.4455722222220326,"[[1.01444411 2.65780724]
 [2.65780724 6.98239689]]",-3.9470259961535654,-24.38487842002011,"usv2,usv4",,,,
83.2,0.3182088584231759,0.3182088584231759,4.92040230163351,3.7361520627878857,2,usv2|usv4,2.0,20.348706991193914,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.348706991193914,-3.9469879572953745,2,2,20.348706991193914,2,,0.445516666666477,"[[1.01466754 2.6580576 ]
 [2.6580576  6.98217172]]",-3.9469879572953745,-24.384845570759754,"usv2,usv4",,,,
83.21000000000001,0.31851650662369524,0.31851650662369524,5.218653838682199,4.034188608164054,2,usv2|usv4,2.0,20.348409136436004,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.348409136436004,-3.9469588897870818,2,2,20.348409136436004,2,,0.4454611111109214,"[[1.01461146 2.65799423]
 [2.65799423 6.98222614]]",-3.9469588897870818,-24.3848164237072,"usv2,usv4",,,,
83.22,0.31881789128104543,0.31881789128104543,5.693750999293798,4.5135585134696505,2,usv2|usv4,2.0,20.34811040981964,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.34811040981964,-3.94692975562765,2,2,20.34811040981964,2,,0.4454055555553659,"[[1.01455546 2.65793091]
 [2.65793091 6.98228032]]",-3.94692975562765,-24.384787254013652,"usv2,usv4",,,,
83.23,0.3190820371782958,0.3190820371782958,5.3740366783622475,4.22706405875904,2,usv2|usv4,2.0,20.347809209691768,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.347809209691768,-3.946900231954887,2,2,20.347809209691768,2,,0.4453499999998103,"[[1.01449972 2.6578681 ]
 [2.6578681  6.98233542]]",-3.946900231954887,-24.38475700531482,"usv2,usv4",,,,
83.24,0.3193978286261181,0.3193978286261181,5.907160721237131,4.792124864916674,2,usv2|usv4,2.0,20.34750840435756,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.34750840435756,-3.946870894197429,2,2,20.34750840435756,2,,0.44529444444425476,"[[1.01444392 2.657805  ]
 [2.657805   6.98238939]]",-3.946870894197429,-24.38472792216403,"usv2,usv4",,,,
83.25,0.306898554010835,0.306898554010835,5.671535692326955,4.576538302213808,2,usv2|usv4,2.0,20.347038177662423,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.347038177662423,-3.946824808168674,2,2,20.347038177662423,2,,0.44523888888869917,"[[1.0141434  2.65746719]
 [2.65746719 6.98268884]]",-3.946824808168674,-24.38467701426765,"usv2,usv4",,,,
83.26,0.30714595406409273,0.30714595406409273,6.496787619181513,5.454538627459865,2,usv2|usv4,2.0,20.34673417040823,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.34673417040823,-3.9467951770116927,2,2,20.34673417040823,2,,0.4451833333331436,"[[1.01408704 2.6574034 ]
 [2.6574034  6.98274318]]",-3.9467951770116927,-24.384647517748398,"usv2,usv4",,,,
83.27,0.30732918953683214,0.30732918953683214,6.124420038234273,5.1200969727561,2,usv2|usv4,2.0,20.346427486108198,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.346427486108198,-3.946765111343518,2,2,20.346427486108198,2,,0.44512777777758805,"[[1.01403095 2.65734019]
 [2.65734019 6.98279863]]",-3.946765111343518,-24.384616777913752,"usv2,usv4",,,,
83.28,0.30752984812994905,0.30752984812994905,6.253089601252691,5.21792337157035,2,usv2|usv4,2.0,20.346120353036177,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.346120353036177,-3.946735056750849,2,2,20.346120353036177,2,,0.44507222222203247,"[[1.01397491 2.65727693]
 [2.65727693 6.98285358]]",-3.946735056750849,-24.384586051763065,"usv2,usv4",,,,
83.29,0.3077075593552212,0.3077075593552212,5.812928338209375,4.813534593644663,2,usv2|usv4,2.0,20.34581152641134,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.34581152641134,-3.9467047626032206,2,2,20.34581152641134,2,,0.4450166666664769,"[[1.01391903 2.65721396]
 [2.65721396 6.98290896]]",-3.9467047626032206,-24.38455507106193,"usv2,usv4",,,,
83.3,0.2952850728559715,0.2952850728559715,6.285802259364438,4.926376949888681,2,usv2|usv4,2.0,20.344753891757673,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.344753891757673,-3.94660098632359,2,2,20.344753891757673,2,,0.44496111111092135,"[[1.01402682 2.65733435]
 [2.65733435 6.98279963]]",-3.94660098632359,-24.384454356892824,"usv2,usv4",,,,
83.31,0.2954529872522323,0.2954529872522323,6.525869119177013,5.202594547332864,2,usv2|usv4,2.0,20.34444040138653,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.34444040138653,-3.9465703206937754,2,2,20.34444040138653,2,,0.44490555555536576,"[[1.01397153 2.65727191]
 [2.65727191 6.9828537 ]]",-3.9465703206937754,-24.384423772110942,"usv2,usv4",,,,
