seed,runtime_seconds,pos_rmse_total,pos_rmse_x,pos_rmse_y,pos_rmse_z,vel_rmse_total,vel_rmse_x,vel_rmse_y,vel_rmse_z,final_position_error,nees_full_avg,nees_full_lower,nees_full_upper,nees_full_percent_inside,nees_full_is_consistent,nees_pos_avg,nees_pos_lower,nees_pos_upper,nees_pos_percent_inside,nis_dvl_avg,nis_dvl_lower,nis_dvl_upper,nis_dvl_percent_inside,nis_depth_avg,nis_depth_lower,nis_depth_upper,nis_depth_percent_inside,nis_acoustic_avg,nis_acoustic_lower,nis_acoustic_upper,nis_acoustic_percent_inside
31,10.880996463001793,0.6612914810973363,0.6363972795738995,0.17959537057443983,0.007101295028236042,0.06958042308039805,0.05890169980866983,0.034049002725048176,0.014583910625282075,0.546342839992517,5.506282112938512,5.91266388956588,6.087967543205353,76.41666666666667,False,3.233572304377029,2.9383368160929217,3.0622946141559546,88.28333333333333,2.2948658621399134,2.8629948972790666,3.1401621530530086,92.16666666666666,0.3325293332796394,0.9495951566476143,1.0516899271088294,95.99728629579376,0.564842847880125,0.6722349042629772,1.391820439665056,100.0
32,10.688131372997304,0.8715010751957613,0.854827661873753,0.16950703241375067,0.007152518794446301,0.07142038483471447,0.054815340646740096,0.04392529445895644,0.012911944331297658,1.678069195375942,5.924224398265254,5.91266388956588,6.087967543205353,56.11666666666667,True,3.3623935466196047,2.9383368160929217,3.0622946141559546,70.05,2.3097543113457073,2.8629948972790666,3.1401621530530086,91.91666666666667,0.3233550307398459,0.9495359792254247,1.0517521630642477,95.54573274396463,0.2706603208512582,0.6722349042629772,1.391820439665056,91.52542372881356
33,10.804915501998039,0.5975775934058167,0.5590054748352148,0.21111305524600138,0.006567887761070515,0.06847455804532723,0.04438340335975649,0.050329404945499936,0.013631933228266675,0.5640935917577118,6.183999276653594,5.91266388956588,6.087967543205353,62.18333333333334,False,4.011951099767417,2.9383368160929217,3.0622946141559546,66.4,2.3784132673393863,2.8629948972790666,3.1401621530530086,91.66666666666666,0.34645670063976886,0.9495105533206353,1.051778904230312,95.91558883594283,0.35379782010019495,0.6722349042629772,1.391820439665056,96.61016949152543
34,11.26783699400039,0.3855638077552659,0.3375325404299484,0.1862443964544777,0.006652728083429365,0.05307323049690116,0.03707211946196544,0.03542417607944797,0.013695017454068092,0.6534196881926768,5.5223923888784565,5.91266388956588,6.087967543205353,30.933333333333334,False,3.27892601021302,2.9383368160929217,3.0622946141559546,54.36666666666666,2.288815346943025,2.8629948972790666,3.1401621530530086,92.91666666666667,0.3333346353828771,0.9494850887833683,1.0518056867175016,95.63884156729131,0.1985297141095636,0.6722349042629772,1.391820439665056,89.83050847457628
35,11.083073863999743,0.36851157051805816,0.3144063434835892,0.19211790249913407,0.006335639059950762,0.06490575428411324,0.04468368147261975,0.04554005573378071,0.011925974719379728,0.39132300223917377,5.9262268464247585,5.91266388956588,6.087967543205353,41.43333333333333,True,3.4270032636356773,2.9383368160929217,3.0622946141559546,62.53333333333333,2.3470003666789414,2.8629948972790666,3.1401621530530086,92.41666666666667,0.3263958844583082,0.9495782701487872,1.0517076859912249,96.09640190088255,0.1802630501573322,0.6722349042629772,1.391820439665056,88.13559322033898
36,11.087540110998816,0.2817691552827338,0.21192367132716597,0.18557336198293337,0.006688925348048232,0.06578877282536137,0.03845718285016584,0.05168170137977095,0.013349511586125257,0.4967663204667652,5.380568532974774,5.91266388956588,6.087967543205353,58.36666666666667,False,3.0570998737445807,2.9383368160929217,3.0622946141559546,79.56666666666666,2.300718837681007,2.8629948972790666,3.1401621530530086,92.08333333333333,0.32200140685005835,0.9495020694388808,1.051787827129562,95.846101464079,0.3513987298748218,0.6722349042629772,1.391820439665056,98.30508474576271
37,10.822229067998705,0.4951189521408562,0.4565471962917611,0.19147672319184886,0.006640692953580946,0.06283632277183714,0.04315369533173921,0.04331907247521395,0.014478259515186413,0.831372496856973,5.984126680150296,5.91266388956588,6.087967543205353,58.21666666666667,True,3.5180169454416883,2.9383368160929217,3.0622946141559546,68.10000000000001,2.219144120933085,2.8629948972790666,3.1401621530530086,92.33333333333333,0.3253971529913743,0.9494850887833683,1.0518056867175016,95.19591141396934,0.2814430160890341,0.6722349042629772,1.391820439665056,96.61016949152543
38,10.925857210000686,0.5480898907585972,0.5134364864122293,0.19168304612856982,0.0065660185278756745,0.06828525077517139,0.055795310115571976,0.03676000591866083,0.014087611841444454,1.6185001028284305,6.4068600022264945,5.91266388956588,6.087967543205353,40.56666666666667,False,3.535528193833532,2.9383368160929217,3.0622946141559546,70.3,2.322731932792051,2.8629948972790666,3.1401621530530086,92.33333333333333,0.34765111384971786,0.9496120261206724,1.0516721864350382,96.33898305084746,0.2775337903656066,0.6722349042629772,1.391820439665056,89.83050847457628
39,10.866616557999805,0.9620343583813948,0.9406307164256505,0.2017109152746267,0.0060554671115275165,0.06808094728618191,0.04800666597780826,0.046720770021937016,0.01214681248872717,1.1690030758666816,6.650497433729868,5.91266388956588,6.087967543205353,75.31666666666666,False,4.366837993083145,2.9383368160929217,3.0622946141559546,78.7,2.3683153676705087,2.8629948972790666,3.1401621530530086,92.08333333333333,0.32413445417251735,0.9495782701487872,1.0517076859912249,95.3835709436524,0.4141183814077055,0.6722349042629772,1.391820439665056,93.22033898305084
40,10.922038868000527,0.4974594291886644,0.45962244553668885,0.19016542539876768,0.0070853532368714825,0.05570983529853048,0.037357799926707465,0.03963593383333433,0.01170355855221088,0.9914396976156193,5.59806033486349,5.91266388956588,6.087967543205353,50.0,False,3.51854160924078,2.9383368160929217,3.0622946141559546,66.8,2.2241963105088263,2.8629948972790666,3.1401621530530086,91.91666666666667,0.33535452816683464,0.9494340434186714,1.0518593760810306,95.49334243769204,0.3135788983447123,0.6722349042629772,1.391820439665056,91.52542372881356
