t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
72.69,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.5020417822582806,0.51546666666672,low_power,0.23180005474604193,0.00011498634985771234,0.2728941176470871,0.13473261993386443
72.7,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.47750913057616284,0.5154000000000534,low_power,0.2317691248921505,0.00011491427683082052,0.27285882352944,0.134705746409154
72.71000000000001,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4775212557555316,0.5153333333333867,low_power,0.23174200496436362,0.00011493137611070751,0.27282352941179294,0.13471688297318174
72.72,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4774730518726073,0.51526666666672,low_power,0.2317148842868336,0.00011492006581960516,0.2727882352941459,0.13472804044934894
72.73,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4774835795793853,0.5152000000000534,low_power,0.23168776849423964,0.00011493659912351927,0.27275294117649884,0.13473921893128205
72.74,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4774907058320313,0.5151333333333867,low_power,0.2316606644229109,0.00011504929960900658,0.2727176470588518,0.13475041845868496
72.75,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4651525850928229,0.5150666666667201,low_power,0.23162959594412028,0.00011503336002282551,0.27268235294120474,0.13472210255154182
72.76,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4651609343132559,0.5150000000000534,low_power,0.2316024305868014,0.00011457806582730768,0.2726470588235577,0.1347332572137251
72.77,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.46514855083448353,0.5149333333333868,low_power,0.23157531404924508,0.00011458977176379592,0.27261176470591064,0.13474443307340178
72.78,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.46514243135602307,0.5148666666667201,low_power,0.23154818748085923,0.00011448029384697217,0.27257647058826356,0.13475562980863687
72.79,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.46512921634348553,0.5148000000000534,low_power,0.23152107637536157,0.0001145044290961165,0.27254117647061654,0.1347668475595869
72.8,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.46575192485596634,0.5147333333333868,low_power,0.2314898793586519,0.0001146952724835399,0.27250588235296946,0.1347370394902796
72.81,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.465738815785375,0.5146666666667201,low_power,0.23146276236887783,0.00011471131287430327,0.27247058823532244,0.13474820649332409
72.82000000000001,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4657212200678728,0.5146000000000535,low_power,0.23143565456438056,0.00011479827630383452,0.27243529411767536,0.13475939442609852
72.83,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4657071385951544,0.5145333333333868,low_power,0.2314085412010815,0.00011480875040369646,0.2724000000000283,0.13477060326018475
72.84,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.46574283981411274,0.5144666666667201,low_power,0.2313814506616616,0.00011502643770350856,0.27236470588238126,0.13478183311986247
72.85000000000001,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.48749948218507194,0.5144000000000535,low_power,0.2313499768408584,0.00011500073717838086,0.2723294117647342,0.13474947355353206
72.86,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4875223405444492,0.5143333333333868,low_power,0.23132287213136773,0.00011513813939460695,0.27229411764708716,0.1347606419975852
72.87,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.48755001422512856,0.5142666666667202,low_power,0.23129575673695693,0.00011514787194848488,0.2722588235294401,0.1347718312620998
72.88,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.48756329115300834,0.5142000000000535,low_power,0.23126868022805874,0.00011552544449888165,0.272223529411793,0.13478304154174425
72.89,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4875900046752737,0.5141333333333868,low_power,0.23124156984148259,0.00011554344450005946,0.272188235294146,0.13479427261715793
72.9,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4789713638080589,0.5140666666667202,low_power,0.23121053059206528,0.00011564927625776221,0.2721529411764989,0.1347661272324039
72.91,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.4790034630810696,0.5140000000000535,low_power,0.23118341604190673,0.00011567458861822402,0.2721176470588519,0.13477730935963395
72.92,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.47903313330940206,0.5139333333333869,low_power,0.23115631059111943,0.00011577004054057061,0.2720823529412048,0.1347885123410153
72.93,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.47906453912009406,0.5138666666667202,low_power,0.2311292003072619,0.00011579633856061678,0.2720470588235578,0.13479973614559582
72.94,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.47909657354753,0.5138000000000535,low_power,0.23110208859083264,0.00011578744414079091,0.2720117647059107,0.1348109808168999
72.95,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.5412467567216425,0.5137333333333869,low_power,0.23107005579641193,0.0001159554590163925,0.27197647058826363,0.13477283779899385
72.96000000000001,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.5413217118214787,0.5136666666667202,low_power,0.2310429267203294,0.00011584744513738773,0.2719411764706166,0.13478400799322365
72.97,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.5413923195891738,0.5136000000000536,low_power,0.2310158123705378,0.00011586588723330156,0.27190588235296953,0.13479519899438852
72.98,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.54146849034154,0.5135333333333869,low_power,0.23098868485736246,0.00011573194069680404,0.2718705882353225,0.1348064107503475
72.99,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.5415390469492023,0.5134666666667203,low_power,0.23096157483647467,0.00011575208666275599,0.27183529411767543,0.13481764333668045
73.0,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.5507253188040777,0.5134000000000536,low_power,0.23093027812940897,0.00011584492272250078,0.27180000000002835,0.13478693637114003
