t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
34.06,3.0,usv2|usv3|usv4,xy:dwell_hold,4.783377584260365,9.38989242427981,2.0,3.0,3.0,0.10807367106317935,0.788133333333451,cruise,0.2060310090071987,0.4530913072247302,0.13908235294119725,0.19091816805738304
34.07,3.0,usv2|usv3|usv4,xy:dwell_hold,4.783195753908673,9.388826251168616,2.0,3.0,3.0,0.10822402491401391,0.7880711111112289,cruise,0.20600014000786118,0.45295970505307687,0.1390713725490404,0.19096013452420924
34.08,3.0,usv2|usv3|usv4,xy:dwell_hold,4.783013000520406,9.38774169258334,2.0,3.0,3.0,0.10830760429099295,0.7880088888890067,cruise,0.20596920774984293,0.45282775366516015,0.13906039215688354,0.19100218329818452
34.09,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782829983748715,9.38667078888432,2.0,3.0,3.0,0.10846425169643217,0.7879466666667844,cruise,0.20593834351024573,0.45269610925941506,0.13904941176472665,0.1910443148469939
34.1,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782972282520024,9.386229114910742,2.0,3.0,3.0,0.10627581888479826,0.7878844444445622,cruise,0.20590350011017355,0.45257519659553425,0.1390384313725698,0.1910098775352056
34.11,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782789421768832,9.385165541001937,2.0,3.0,3.0,0.10640522299508805,0.78782222222234,cruise,0.20587261123924125,0.4524434806315828,0.13902745098041294,0.19105188008784224
34.12,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78260715941572,9.384157955637082,2.0,3.0,3.0,0.10653936137098985,0.7877600000001178,cruise,0.20584196355561518,0.452312937400313,0.13901647058825609,0.19109396565010284
34.13,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782423176659354,9.383092744506396,2.0,3.0,3.0,0.10667586285266559,0.7876977777778955,cruise,0.20581108397478304,0.45218120199741824,0.13900549019609923,0.191136132926349
34.14,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782238250318272,9.3820050726014,2.0,3.0,3.0,0.009175057497825266,0.7876355555556733,cruise,0.20578012990506783,0.45204906125629735,0.13899450980394237,0.19117838243712315
34.15,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78843690204911,9.382556120279588,2.0,3.0,3.0,0.008467093654339727,0.7875733333334511,cruise,0.20441037549243554,0.44996135797982456,0.13898352941178552,0.1793745339998134
34.160000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.788257679995949,9.381480667770578,2.0,3.0,3.0,0.008520922661774346,0.7875111111112288,cruise,0.20437878190059175,0.4498276245790423,0.13897254901962863,0.17941277113313325
34.17,3.0,usv2|usv3|usv4,xy:dwell_hold,4.788077576648399,9.380409390371895,2.0,3.0,3.0,0.008680025688339775,0.7874488888890067,cruise,0.2043472584704637,0.4496942055571111,0.13896156862747178,0.1794510993407722
34.18,3.0,usv2|usv3|usv4,xy:dwell_hold,4.787898080879379,9.379311259342046,2.0,3.0,3.0,0.008464743719842618,0.7873866666667845,cruise,0.20431551714647622,0.44955966216674026,0.13895058823531492,0.17948951479626818
34.19,3.0,usv2|usv3|usv4,xy:dwell_hold,4.787716952705012,9.378237442748706,2.0,3.0,3.0,0.008625341267902776,0.7873244444445623,cruise,0.20428399515372905,0.4494261791902218,0.13893960784315806,0.1795280208576362
34.2,3.0,usv2|usv3|usv4,xy:dwell_hold,4.787326222967519,9.377976178105218,2.0,3.0,3.0,0.008563038302311149,0.78726222222234,cruise,0.20429005489846408,0.4495114638581553,0.13892862745100118,0.1794893795264021
34.21,3.0,usv2|usv3|usv4,xy:dwell_hold,4.787145017045281,9.376912095835703,2.0,3.0,3.0,0.00858916608852254,0.7872000000001178,cruise,0.20425855874472057,0.4493781438035408,0.13891764705884432,0.17952780127055623
34.22,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786962418085705,9.375873479803163,2.0,3.0,3.0,0.008973748313741176,0.7871377777778956,cruise,0.2042272469362591,0.4492457111346494,0.13890666666668747,0.179566308866428
34.230000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786780238914387,9.374816093917108,2.0,3.0,3.0,0.00901662994498992,0.7870755555556733,cruise,0.2041957558142113,0.44911234516392445,0.13889568627453058,0.17960490829705478
34.24,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786600234326169,9.373686971897135,2.0,3.0,3.0,0.008045932598828664,0.7870133333334511,cruise,0.20416371556563315,0.4489761980061848,0.13888470588237373,0.17964359661358886
34.25,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78561586505476,9.373880353258302,2.0,3.0,3.0,0.034242921701681625,0.786951111111229,cruise,0.20422941430317185,0.44935988808909144,0.13887372549021687,0.17960442915496755
34.26,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785438528956615,9.37264594411504,2.0,3.0,3.0,0.03371283529843428,0.7868888888890068,cruise,0.20419672885264442,0.4492205485847806,0.13886274509806001,0.17964303331356346
34.27,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7852543515623935,9.371573694612813,2.0,3.0,3.0,0.03375755044739073,0.7868266666667845,cruise,0.2041653907866044,0.4490879116661836,0.13885176470590316,0.17968172331396726
34.28,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785071269861267,9.370458279370514,2.0,3.0,3.0,0.03366656534816686,0.7867644444445623,cruise,0.20413371791779497,0.4489535654604485,0.1388407843137463,0.17972050149759922
34.29,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7848862044441685,9.369382922567793,2.0,3.0,3.0,0.033651357344449,0.7867022222223401,cruise,0.20410238056665506,0.4488208609429089,0.13882980392158945,0.17975936943161075
34.300000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786564701560097,9.3678364796952,2.0,3.0,3.0,0.012080727019703372,0.7866400000001178,cruise,0.20391499110339736,0.4479383105529757,0.13881882352943256,0.17972220064513456
34.31,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786383954691697,9.366758491461704,2.0,3.0,3.0,0.012047320423653984,0.7865777777778956,cruise,0.20388321646991217,0.44780345184145437,0.1388078431372757,0.17976098803478502
34.32,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786199854489631,9.365764805823291,2.0,3.0,3.0,0.012307511697667091,0.7865155555556734,cruise,0.20385211599477604,0.4476719300146346,0.13879686274511885,0.17979986019204408
34.33,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786018248875765,9.364690038931895,2.0,3.0,3.0,0.012272884655400322,0.7864533333334512,cruise,0.20382034826459997,0.44753703471448586,0.138785882352962,0.17983882534462736
34.34,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785835223753945,9.363649857062656,2.0,3.0,3.0,0.012433766904834128,0.786391111111229,cruise,0.20378881815647654,0.4474032929069232,0.1387749019608051,0.17987787704140235
34.35,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785158930455362,9.36231544220549,2.0,3.0,3.0,0.007010633171514401,0.7863288888890068,cruise,0.20377608330479963,0.4473946448494341,0.13876392156864825,0.17983913506857574
34.36,3.0,usv2|usv3|usv4,xy:dwell_hold,4.784973734613198,9.3612553934475,2.0,3.0,3.0,0.0070679975300991715,0.7862666666667846,cruise,0.20374446760152104,0.447260510263708,0.1387529411764914,0.17987809877132033
34.37,3.0,usv2|usv3|usv4,xy:dwell_hold,4.784788382502452,9.360189109912657,2.0,3.0,3.0,0.0070359811740154975,0.7862044444445624,cruise,0.20371279399257272,0.44712604988956406,0.13874196078433454,0.17991715312423806
34.38,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78460278383734,9.35911350846997,2.0,3.0,3.0,0.0069409198970506025,0.7861422222223401,cruise,0.20368108257846806,0.4469913654777107,0.13873098039217768,0.17995629500697485
34.39,3.0,usv2|usv3|usv4,xy:dwell_hold,4.784416636608303,9.358039203820647,2.0,3.0,3.0,0.006914451175655348,0.7860800000001179,cruise,0.20364941095658778,0.4468568438470364,0.13872000000002083,0.1799955273395688
34.4,3.0,usv2|usv3|usv4,xy:dwell_hold,4.783373085259653,9.356608130038824,2.0,3.0,3.0,0.01318141448591133,0.7860177777778957,cruise,0.20365843552083637,0.44695709609398443,0.13870901960786397,0.17995652730471767
34.410000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7831826873094965,9.355529134561104,2.0,3.0,3.0,0.013230365532994897,0.7859555555556734,cruise,0.20362693607104243,0.446823471679305,0.1386980392157071,0.179995668748404
34.42,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782993024076741,9.354409113996006,2.0,3.0,3.0,0.012933759174544762,0.7858933333334512,cruise,0.20359513948288116,0.4466883262176775,0.13868705882355023,0.18003489857986876
34.43,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782801881525432,9.353326731637198,2.0,3.0,3.0,0.012980685840092872,0.785831111111229,cruise,0.20356363801725103,0.4465546206117769,0.13867607843139337,0.18007421780365518
34.44,3.0,usv2|usv3|usv4,xy:dwell_hold,4.782611479320224,9.352201657342903,2.0,3.0,3.0,0.012703021041290119,0.7857688888890069,cruise,0.203531828046495,0.4464193370125316,0.13866509803923652,0.18011362569672973
34.45,3.0,usv2|usv3|usv4,xy:dwell_hold,4.781921771689983,9.34983521881022,2.0,3.0,3.0,0.017150728736735,0.7857066666667846,cruise,0.2034817771806175,0.4462240690768936,0.13865411764707963,0.18007498324176796
34.46,3.0,usv2|usv3|usv4,xy:dwell_hold,4.781725051444327,9.348762923189481,2.0,3.0,3.0,0.017453143026265192,0.7856444444445624,cruise,0.20345049837331017,0.44609147822769135,0.13864313725492278,0.1801142988028439
34.47,3.0,usv2|usv3|usv4,xy:dwell_hold,4.781528479392311,9.34767052953645,2.0,3.0,3.0,0.017651695732843583,0.7855822222223402,cruise,0.20341908094501587,0.4459581580771094,0.13863215686276592,0.18015370485503168
34.480000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.781331641676786,9.34657174690252,2.0,3.0,3.0,0.017831872828941116,0.7855200000001179,cruise,0.2033876418906097,0.44582469466897084,0.13862117647060904,0.18019319872471284
34.49,3.0,usv2|usv3|usv4,xy:dwell_hold,4.781134393900171,9.345477746753966,2.0,3.0,3.0,0.01803013845747678,0.7854577777778957,cruise,0.20335622484800517,0.44569130526503037,0.13861019607845218,0.18023278273141918
34.5,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78048517409441,9.343654434273445,2.0,3.0,3.0,0.02546269761230885,0.7853955555556735,cruise,0.20332315751016636,0.44558101535184774,0.13859921568629532,0.18019398932080188
34.51,3.0,usv2|usv3|usv4,xy:dwell_hold,4.780284465213547,9.34256072760915,2.0,3.0,3.0,0.02570385698183794,0.7853333333334513,cruise,0.20329181394604115,0.44544803017988144,0.13858823529413847,0.18023348122856486
34.52,3.0,usv2|usv3|usv4,xy:dwell_hold,4.780084814729936,9.3414079007719,2.0,3.0,3.0,0.025678817145521313,0.785271111111229,cruise,0.20326001931777102,0.4453127540799831,0.1385772549019816,0.18027306215434558
34.53,3.0,usv2|usv3|usv4,xy:dwell_hold,4.779883466555953,9.340320791885553,2.0,3.0,3.0,0.025913505562424208,0.7852088888890069,cruise,0.2032286717703275,0.4451796778982857,0.13856627450982476,0.18031273179495655
34.54,3.0,usv2|usv3|usv4,xy:dwell_hold,4.779684085569225,9.339127055110946,2.0,3.0,3.0,0.025828774800371976,0.7851466666667847,cruise,0.20319654245044985,0.44504265679845456,0.1385552941176679,0.18035249157547528
34.550000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.77920286797697,9.338210564714784,2.0,3.0,3.0,0.029213305578686254,0.7850844444445624,cruise,0.20318545391589776,0.44504232144018846,0.13854431372551101,0.18031354681865164
34.56,3.0,usv2|usv3|usv4,xy:dwell_hold,4.779001962181466,9.337022992130006,2.0,3.0,3.0,0.02929718737411783,0.7850222222223402,cruise,0.20315343909995795,0.44490591008243285,0.13853333333335416,0.18035321354320466
34.57,3.0,usv2|usv3|usv4,xy:dwell_hold,4.778798790090419,9.335932653887685,2.0,3.0,3.0,0.0295255791117889,0.784960000000118,cruise,0.20312212191763016,0.44477295174137277,0.1385223529411973,0.18039296814616934
34.58,3.0,usv2|usv3|usv4,xy:dwell_hold,4.778594262663689,9.334898478577449,2.0,3.0,3.0,0.02979694916738105,0.7848977777778958,cruise,0.20309120664415392,0.44464196815184587,0.13851137254904045,0.18043280973094533
34.59,3.0,usv2|usv3|usv4,xy:dwell_hold,4.778390530967723,9.333805722212004,2.0,3.0,3.0,0.030025318530385654,0.7848355555556735,cruise,0.20305989040146163,0.4445089433498676,0.13850039215688356,0.18047274223164933
34.6,3.0,usv2|usv3|usv4,xy:dwell_hold,4.777625999591489,9.333649676101585,2.0,3.0,3.0,0.04163020643349054,0.7847733333334513,cruise,0.2030970963021611,0.4447502415707576,0.1384894117647267,0.1804333939675793
34.61,3.0,usv2|usv3|usv4,xy:dwell_hold,4.777421599941099,9.332552375113956,2.0,3.0,3.0,0.04181723568328301,0.7847111111112292,cruise,0.20306588791385424,0.44461779397957885,0.13847843137256985,0.1804732316211023
34.62,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7772170495658886,9.331443774433415,2.0,3.0,3.0,0.0419976411269478,0.784648888889007,cruise,0.20303462586186238,0.4444850428141365,0.138467450980413,0.18051315741422158
34.63,3.0,usv2|usv3|usv4,xy:dwell_hold,4.777012106718826,9.330341942694321,2.0,3.0,3.0,0.042141340456210416,0.7845866666667847,cruise,0.2030034161149023,0.44435251736543585,0.13845647058825614,0.1805531727283839
34.64,3.0,usv2|usv3|usv4,xy:dwell_hold,4.776806681724717,9.329253915544953,2.0,3.0,3.0,0.04235454428736298,0.7845244444445625,cruise,0.2029723057089648,0.4442204534218409,0.13844549019609928,0.18059327604256437
34.65,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7773200453308755,9.327016814748637,2.0,3.0,3.0,0.029825604906976184,0.7844622222223403,cruise,0.20284038332162974,0.4436156405389492,0.13843450980394242,0.18055510193751712
34.660000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.777114187942183,9.32593851642497,2.0,3.0,3.0,0.03010875731754116,0.784400000000118,cruise,0.20280917861119208,0.4434831421335224,0.13842352941178554,0.18059511260002536
34.67,3.0,usv2|usv3|usv4,xy:dwell_hold,4.776908492489318,9.324832852608933,2.0,3.0,3.0,0.030356675002767158,0.7843377777778958,cruise,0.2027777745437377,0.44334961098644343,0.13841254901962868,0.18063521315395414
34.68,3.0,usv2|usv3|usv4,xy:dwell_hold,4.77670245114562,9.32373592610524,2.0,3.0,3.0,0.030613931058763758,0.7842755555556736,cruise,0.2027464172769631,0.44321627860049867,0.13840156862747183,0.18067540181354558
34.69,3.0,usv2|usv3|usv4,xy:dwell_hold,4.776496253964554,9.322635678235084,2.0,3.0,3.0,0.030842746461566126,0.7842133333334514,cruise,0.2027150097357112,0.4430826589665729,0.13839058823531497,0.1807156801621228
34.7,3.0,usv2|usv3|usv4,xy:dwell_hold,4.776510114835703,9.320687093623018,2.0,3.0,3.0,0.03392479570871233,0.7841511111112291,cruise,0.20262969566391714,0.4427110717840796,0.1383796078431581,0.18067704575034227
34.71,3.0,usv2|usv3|usv4,xy:dwell_hold,4.776302683067124,9.31959138852289,2.0,3.0,3.0,0.034193377682591744,0.784088888889007,cruise,0.2025982024440365,0.4425770618212166,0.13836862745100123,0.1807172289384038
34.72,3.0,usv2|usv3|usv4,xy:dwell_hold,4.776094513785193,9.318540634384041,2.0,3.0,3.0,0.03456596742505855,0.7840266666667848,cruise,0.20256701118076337,0.44244452661755973,0.13835764705884437,0.18075749968604327
34.730000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.775886610244878,9.317440465487818,2.0,3.0,3.0,0.034823584087705944,0.7839644444445625,cruise,0.20253551618407878,0.4423104367516087,0.13834666666668752,0.18079786042177548
34.74,3.0,usv2|usv3|usv4,xy:dwell_hold,4.775678092921205,9.316375410381754,2.0,3.0,3.0,0.03520763820360831,0.7839022222223403,cruise,0.20250427221412923,0.4421775668615775,0.13833568627453066,0.18083830905189524
34.75,3.0,usv2|usv3|usv4,xy:dwell_hold,4.774895933336908,9.315312892990544,2.0,3.0,3.0,0.0393105420491494,0.7838400000001181,cruise,0.20250940461062678,0.4422585087322978,0.1383247058823738,0.18079893286072624
34.76,3.0,usv2|usv3|usv4,xy:dwell_hold,4.774686050217655,9.314164702277665,2.0,3.0,3.0,0.039458994321512605,0.7837777777778959,cruise,0.2024777361985221,0.4421235556152663,0.13831372549021695,0.18083928403140814
34.77,3.0,usv2|usv3|usv4,xy:dwell_hold,4.77447556245347,9.313056954753941,2.0,3.0,3.0,0.03974489471479353,0.7837155555556736,cruise,0.2024463380201942,0.44198991820612105,0.13830274509806006,0.18087972385458428
34.78,3.0,usv2|usv3|usv4,xy:dwell_hold,4.774264753733791,9.311963526236037,2.0,3.0,3.0,0.0400641256724012,0.7836533333334514,cruise,0.20241503472147865,0.4418567199335675,0.1382917647059032,0.18092025183143534
34.79,3.0,usv2|usv3|usv4,xy:dwell_hold,4.774053872752559,9.310853750770256,2.0,3.0,3.0,0.04035288927971961,0.7835911111112293,cruise,0.20238363099891493,0.4417229837384909,0.13828078431374635,0.18096086931649247
34.800000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.773070351417733,9.310304812544166,2.0,3.0,3.0,0.049181188942855884,0.783528888889007,cruise,0.20242413640067258,0.4419809173498767,0.13826980392158947,0.18092117633941018
34.81,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7728576812250445,9.309198492473525,2.0,3.0,3.0,0.0494649538485075,0.7834666666667848,cruise,0.20239287909031792,0.44184795331988513,0.1382588235294326,0.18096169356436786
34.82,3.0,usv2|usv3|usv4,xy:dwell_hold,4.772645082340361,9.308046173950517,2.0,3.0,3.0,0.049617413305662786,0.7834044444445626,cruise,0.20236131050252887,0.44171339739177795,0.13824784313727576,0.18100229956668412
34.83,3.0,usv2|usv3|usv4,xy:dwell_hold,4.772431992311887,9.306940502528956,2.0,3.0,3.0,0.0498696854963511,0.7833422222223404,cruise,0.2023300456170022,0.4415803245369031,0.1382368627451189,0.18104299416419978
34.84,3.0,usv2|usv3|usv4,xy:dwell_hold,4.772218624720201,9.305850260225311,2.0,3.0,3.0,0.050192645275328636,0.7832800000001181,cruise,0.202298885394346,0.4414477396821783,0.13822588235296202,0.18108377704722134
34.85,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7722030532154935,9.304173305998269,2.0,3.0,3.0,0.04815263266686488,0.7832177777778959,cruise,0.20222535402256522,0.44113518346942066,0.13821490196080516,0.18104484896126716
34.86,3.0,usv2|usv3|usv4,xy:dwell_hold,4.771988594565682,9.30318900289262,2.0,3.0,3.0,0.048804382844464665,0.7831555555556737,cruise,0.20219479127304393,0.4410056259563009,0.1382039215686483,0.1810855319044622
34.87,3.0,usv2|usv3|usv4,xy:dwell_hold,4.771774469123656,9.302078503630536,2.0,3.0,3.0,0.04909320463873728,0.7830933333334515,cruise,0.20216344981945172,0.4408721388699233,0.13819294117649145,0.18112630497991522
34.88,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7715601007086885,9.300993507692628,2.0,3.0,3.0,0.04945809792004187,0.7830311111112292,cruise,0.2021322331880345,0.4407392406208329,0.1381819607843346,0.18116716623933726
34.89,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7713456091515845,9.299887840696986,2.0,3.0,3.0,0.04977021341405298,0.7829688888890071,cruise,0.2021008875233119,0.4406056614994581,0.13817098039217773,0.18120811676315396
34.9,3.0,usv2|usv3|usv4,xy:dwell_hold,4.772308092662274,9.298619483612026,2.0,3.0,3.0,0.04157361199077773,0.7829066666667849,cruise,0.20196842657779626,0.4399982833058249,0.13816000000002088,0.18116962395770286
