t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
43.72,0.8177688924548592,0.6726016897886627,2.0,usv2|usv4,2.0,4.103026940753447,2.0,3.561956076625158,xy
43.730000000000004,0.817606448589171,0.6726738663549556,2.0,usv2|usv4,2.0,4.103077416898683,2.0,3.5619974497884255,xy
43.74,0.8174289732788347,0.6727447536486144,2.0,usv2|usv4,2.0,4.103127890197412,2.0,3.5620383922383514,xy
43.75,0.8133426077766134,0.6726505055183647,2.0,usv2|usv4,2.0,4.103174313567324,2.0,3.562077294611343,xy
43.76,0.8131469304544039,0.6727211811201884,2.0,usv2|usv4,2.0,4.103224750480022,2.0,3.5621168347552925,xy
43.77,0.8129815766424002,0.6727934569961955,2.0,usv2|usv4,2.0,4.1032752494893865,2.0,3.5621577553783226,xy
43.78,0.8127966391100239,0.6728644489034805,2.0,usv2|usv4,2.0,4.103325717477849,2.0,3.5621976357883423,xy
43.79,0.8126135777844773,0.672937040012862,2.0,usv2|usv4,2.0,4.103376230301502,2.0,3.562238847791343,xy
43.800000000000004,0.8015078896139696,0.6728414333699374,2.0,usv2|usv4,2.0,4.103409405120358,2.0,3.562267299736062,xy
43.81,0.8013097838968505,0.6729138079563604,2.0,usv2|usv4,2.0,4.103459893515245,2.0,3.5623092333736337,xy
43.82,0.8011264712242796,0.672984903459969,2.0,usv2|usv4,2.0,4.103510412454345,2.0,3.562352107418298,xy
43.83,0.8009256942580361,0.6730575934497262,2.0,usv2|usv4,2.0,4.103560910136051,2.0,3.5623942307761096,xy
43.84,0.8007277943326331,0.6731290063201716,2.0,usv2|usv4,2.0,4.10361141344092,2.0,3.562436242442706,xy
43.85,0.8140402978890551,0.6730349135325533,2.0,usv2|usv4,2.0,4.103662574129344,2.0,3.5624746340149156,xy
43.86,0.8138609903255993,0.673107558179526,2.0,usv2|usv4,2.0,4.103713036175957,2.0,3.5625161481377936,xy
43.87,0.813694016539482,0.6731803752355352,2.0,usv2|usv4,2.0,4.103763499020094,2.0,3.5625575221396875,xy
43.88,0.8135142299941287,0.6732518016639232,2.0,usv2|usv4,2.0,4.103813913357756,2.0,3.56259763820139,xy
43.89,0.8133350364045195,0.67332493369682,2.0,usv2|usv4,2.0,4.103864379209261,2.0,3.5626386368601084,xy
43.9,0.8515778060072858,0.6732293938766658,2.0,usv2|usv4,2.0,4.103905744210021,2.0,3.5626607617008155,xy
43.910000000000004,0.8514494090713087,0.6733023050188114,2.0,usv2|usv4,2.0,4.1039560593169,2.0,3.562701290941072,xy
43.92,0.8513217714462746,0.6733738397339454,2.0,usv2|usv4,2.0,4.104006282111719,2.0,3.5627402343136376,xy
43.93,0.8512080037325848,0.6734470661504779,2.0,usv2|usv4,2.0,4.104056598134702,2.0,3.5627814684270245,xy
43.94,0.85107603606699,0.673518922456978,2.0,usv2|usv4,2.0,4.104106968322983,2.0,3.562823955642527,xy
43.95,0.8585037959557976,0.6734249832605429,2.0,usv2|usv4,2.0,4.104087083514358,2.0,3.562803159582955,xy
