t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
38.52,0.3631743911267904,0.3631743911267904,15.991692408091321,14.990495051797172,3,usv1|usv2|usv3,2.0,22.37698018918587,3.0,2104.3437773860464,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.37698018918587,-3.7313013584514296,3,2,22.37698018918587,3,2104.3437773860464,"[[2.05973707 4.52181739]
 [4.52181739 9.93854719]]",-3.7313013584514296,-19.03013550045691,"usv1,usv2,usv3",,,,
38.53,0.3637125539471079,0.3637125539471079,15.81905024157958,14.780367956300928,3,usv1|usv2|usv3,2.0,22.376372552121527,3.0,2104.0436696558777,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.376372552121527,-3.731247072655676,3,2,22.376372552121527,3,2104.0436696558777,"[[2.05964398 4.52173607]
 [4.52173607 9.93864   ]]",-3.731247072655676,-19.029797174124727,"usv1,usv2,usv3",,,,
38.54,0.3642587093453842,0.3642587093453842,15.715972808009372,14.715324932651408,3,usv1|usv2|usv3,2.0,22.375752352003666,3.0,2112.4453087839943,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.375752352003666,-3.731190525021998,3,2,22.375752352003666,3,2112.4453087839943,"[[2.05955323 4.52165989]
 [4.52165989 9.93874411]]",-3.731190525021998,-19.037677744742446,"usv1,usv2,usv3",,,,
38.550000000000004,0.36629182615729533,0.36629182615729533,15.767379009968069,14.604934674294055,3,usv1|usv2|usv3,2.0,22.375275233328956,3.0,2112.270889312014,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.375275233328956,-3.731147902991528,3,2,22.375275233328956,3,2112.270889312014,"[[2.05953062 4.52164002]
 [4.52164002 9.93876642]]",-3.731147902991528,-19.037470674696472,"usv1,usv2,usv3",,,,
38.56,0.36679524797676605,0.36679524797676605,15.482390095946846,14.415687068387458,3,usv1|usv2|usv3,2.0,22.374669751398127,3.0,2111.427517277026,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.374669751398127,-3.731093901968637,3,2,22.374669751398127,3,2111.427517277026,"[[2.05943737 4.5215583 ]
 [4.5215583  9.93885823]]",-3.731093901968637,-19.036621302204956,"usv1,usv2,usv3",,,,
38.57,0.36733725601095407,0.36733725601095407,15.320210704770396,14.216694006682443,3,usv1|usv2|usv3,2.0,22.37406319707684,3.0,2111.27478368425,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.37406319707684,-3.731039706661296,3,2,22.37406319707684,3,2111.27478368425,"[[2.05934431 4.521477  ]
 [4.521477   9.93895101]]",-3.731039706661296,-19.036423033087377,"usv1,usv2,usv3",,,,
38.58,0.3678208391646216,0.3678208391646216,15.027046993451624,13.960878588230287,3,usv1|usv2|usv3,2.0,22.373459552246477,3.0,2109.054816501253,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.373459552246477,-3.730986033595344,3,2,22.373459552246477,3,2109.054816501253,"[[2.0592507  4.52139451]
 [4.52139451 9.93904118]]",-3.730986033595344,-19.034274073098484,"usv1,usv2,usv3",,,,
38.59,0.3683957418902202,0.3683957418902202,14.978011705721785,13.816666681913054,3,usv1|usv2|usv3,2.0,22.372852998100587,3.0,2108.72870775652,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.372852998100587,-3.730931835820136,3,2,22.372852998100587,3,2108.72870775652,"[[2.05915762 4.52131319]
 [4.52131319 9.93913397]]",-3.730931835820136,-19.033911916527288,"usv1,usv2,usv3",,,,
38.6,0.3703600011104928,0.3703600011104928,14.805703278363652,13.917126150966064,3,usv1|usv2|usv3,2.0,22.372648930677087,3.0,2104.31933605844,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.372648930677087,-3.7309141604119307,3,2,22.372648930677087,3,2104.31933605844,"[[2.05953453 4.52164002]
 [4.52164002 9.93875025]]",-3.7309141604119307,-19.02972525452423,"usv1,usv2,usv3",,,,
38.61,0.3709079046970612,0.3709079046970612,14.671012374259101,13.753315602332536,3,usv1|usv2|usv3,2.0,22.372043676332424,3.0,2104.046362037815,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.372043676332424,-3.7308600768639932,3,2,22.372043676332424,3,2104.046362037815,"[[2.05944256 4.52155967]
 [4.52155967 9.93884194]]",-3.7308600768639932,-19.02941280911453,"usv1,usv2,usv3",,,,
38.62,0.3715780150885048,0.3715780150885048,14.826918385081648,13.938889245384832,3,usv1|usv2|usv3,2.0,22.371425599053858,3.0,2112.6173922818034,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.371425599053858,-3.730803684599965,3,2,22.371425599053858,3,2112.6173922818034,"[[2.05935297 4.52148457]
 [4.52148457 9.93894518]]",-3.730803684599965,-19.037453223430614,"usv1,usv2,usv3",,,,
38.63,0.3721372645470124,0.3721372645470124,14.661542732308211,13.690397765825779,3,usv1|usv2|usv3,2.0,22.370820329852833,3.0,2112.4468379014934,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.370820329852833,-3.730749595099737,3,2,22.370820329852833,3,2112.4468379014934,"[[2.05926099 4.52140422]
 [4.52140422 9.93903689]]",-3.730749595099737,-19.03723834725411,"usv1,usv2,usv3",,,,
38.64,0.3726243242701295,0.3726243242701295,14.42128090779634,13.53538977671992,3,usv1|usv2|usv3,2.0,22.37021610618889,3.0,2111.6326334785717,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.37021610618889,-3.7306956930048774,3,2,22.37021610618889,3,2111.6326334785717,"[[2.05916881 4.52132343]
 [4.52132343 9.93912765]]",-3.7306956930048774,-19.036416650174417,"usv1,usv2,usv3",,,,
38.65,0.36927081687809454,0.36927081687809454,14.09381022838538,13.103866371815553,3,usv1|usv2|usv3,2.0,22.369221913515965,3.0,2111.515417877347,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.369221913515965,-3.7306068321115466,3,2,22.369221913515965,3,2111.515417877347,"[[2.05879564 4.5209979 ]
 [4.5209979  9.93950051]]",-3.7306068321115466,-19.036217230146306,"usv1,usv2,usv3",,,,
38.660000000000004,0.3696822987032346,0.3696822987032346,13.77857978231429,12.823744712731388,3,usv1|usv2|usv3,2.0,22.36861719435095,3.0,2109.2319788361433,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.36861719435095,-3.7305530609618067,3,2,22.36861719435095,3,2109.2319788361433,"[[2.05870264 4.52091589]
 [4.52091589 9.93958995]]",-3.7305530609618067,-19.034008483819235,"usv1,usv2,usv3",,,,
38.67,0.37021670038793264,0.37021670038793264,13.72428257103627,12.687777415073247,3,usv1|usv2|usv3,2.0,22.36800946222495,3.0,2108.9582691025994,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.36800946222495,-3.7304987455740335,3,2,22.36800946222495,3,2108.9582691025994,"[[2.0586102  4.52083511]
 [4.52083511 9.93968211]]",-3.7304987455740335,-19.03369571946031,"usv1,usv2,usv3",,,,
38.68,0.3707079064663372,0.3707079064663372,13.486767264286055,12.530667147326742,3,usv1|usv2|usv3,2.0,22.36740390291474,3.0,2107.0977651324306,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.36740390291474,-3.730444819464455,3,2,22.36740390291474,3,2107.0977651324306,"[[2.05851736 4.52075344]
 [4.52075344 9.93977232]]",-3.730444819464455,-19.031884011607826,"usv1,usv2,usv3",,,,
38.69,0.37121840429219016,0.37121840429219016,13.41030604652054,12.418057449746275,3,usv1|usv2|usv3,2.0,22.366796179042122,3.0,2106.753680354274,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.366796179042122,-3.7303905024553803,3,2,22.366796179042122,3,2106.753680354274,"[[2.05842491 4.52067265]
 [4.52067265 9.93986448]]",-3.7303905024553803,-19.031504458195492,"usv1,usv2,usv3",,,,
38.7,0.331013520200217,0.331013520200217,128.24199294971933,127.30487607504514,3,usv1|usv2|usv3,2.0,22.366073594919225,3.0,2102.673736819732,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.366073594919225,-3.730326417387572,3,2,22.366073594919225,3,2102.673736819732,"[[2.05831691 4.52057689]
 [4.52057689 9.93996614]]",-3.730326417387572,-19.027579510898825,"usv1,usv2,usv3",,,,
38.71,0.33149551767462965,0.33149551767462965,114.5801094747979,113.63948032803044,3,usv1|usv2|usv3,2.0,22.36228603489866,3.0,2102.1535447707915,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.36228603489866,-3.729987753330685,3,2,22.36228603489866,3,2102.1535447707915,"[[2.05697868 4.51940889]
 [4.51940889 9.94130374]]",-3.729987753330685,-19.026748098806248,"usv1,usv2,usv3",,,,
38.72,0.3323726441747643,0.3323726441747643,104.54080227043401,103.63471995057365,3,usv1|usv2|usv3,2.0,22.361675063492225,3.0,2097.8301230338284,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.361675063492225,-3.7299336815209947,3,2,22.361675063492225,3,2097.8301230338284,"[[2.0568831  4.51932382]
 [4.51932382 9.94139246]]",-3.7299336815209947,-19.02259346715149,"usv1,usv2,usv3",,,,
38.730000000000004,0.33286497701535844,0.33286497701535844,95.32255389331374,94.37542620199119,3,usv1|usv2|usv3,2.0,22.361063069167653,3.0,2097.609011346696,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.361063069167653,-3.7298789699277144,3,2,22.361063069167653,3,2097.609011346696,"[[2.05679062 4.51924292]
 [4.51924292 9.94148464]]",-3.7298789699277144,-19.02232882677816,"usv1,usv2,usv3",,,,
38.74,0.3334080609098688,0.3334080609098688,88.14075141177202,87.20010924114307,3,usv1|usv2|usv3,2.0,22.360451166606566,3.0,2097.24103293142,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.360451166606566,-3.729824281373949,3,2,22.360451166606566,3,2097.24103293142,"[[2.05669806 4.51916192]
 [4.51916192 9.9415767 ]]",-3.729824281373949,-19.02192471463508,"usv1,usv2,usv3",,,,
38.75,0.3375320447825763,0.3375320447825763,81.62959445526114,80.53302110077978,3,usv1|usv2|usv3,2.0,22.359575874769845,3.0,2097.05772489678,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.359575874769845,-3.729746016852853,3,2,22.359575874769845,3,2097.05772489678,"[[2.05624563 4.51876691]
 [4.51876691 9.94202882]]",-3.729746016852853,-19.021672361428596,"usv1,usv2,usv3",,,,
38.76,0.3374090902574671,0.3374090902574671,75.07386419323285,74.01967226947711,3,usv1|usv2|usv3,2.0,22.358954202400675,3.0,2105.9112440583917,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.358954202400675,-3.729689231915186,3,2,22.358954202400675,3,2105.9112440583917,"[[2.0561564  4.51869211]
 [4.51869211 9.94213217]]",-3.729689231915186,-19.030006736440498,"usv1,usv2,usv3",,,,
38.77,0.3379008756861068,0.3379008756861068,70.34259322407743,69.24055122577931,3,usv1|usv2|usv3,2.0,22.358341444775395,3.0,2105.589619517536,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.358341444775395,-3.7296344439219054,3,2,22.358341444775395,3,2105.589619517536,"[[2.056063   4.5186104 ]
 [4.5186104  9.94222529]]",-3.7296344439219054,-19.029647766969997,"usv1,usv2,usv3",,,,
38.78,0.33849889644991393,0.33849889644991393,66.28165126249128,65.1935806938366,3,usv1|usv2|usv3,2.0,22.35772541439792,3.0,2108.235053116688,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.35772541439792,-3.7295789869996008,3,2,22.35772541439792,3,2108.235053116688,"[[2.0559707  4.51853067]
 [4.51853067 9.9423218 ]]",-3.7295789869996008,-19.03209307038328,"usv1,usv2,usv3",,,,
38.79,0.3389856035548123,0.3389856035548123,62.5562506153889,61.449529675888904,3,usv1|usv2|usv3,2.0,22.357112668684923,3.0,2108.0862636339893,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.357112668684923,-3.729524196441368,3,2,22.357112668684923,3,2108.0862636339893,"[[2.0558773  4.51844895]
 [4.51844895 9.94241492]]",-3.729524196441368,-19.03189771242493,"usv1,usv2,usv3",,,,
38.800000000000004,0.33650394893934554,0.33650394893934554,58.862964046591344,57.9095727832426,3,usv1|usv2|usv3,2.0,22.356647200177022,3.0,2105.3201273199943,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.356647200177022,-3.7294829156592675,3,2,22.356647200177022,3,2105.3201273199943,"[[2.05601284 4.51856614]
 [4.51856614 9.94227508]]",-3.7294829156592675,-19.02924132380787,"usv1,usv2,usv3",,,,
38.81,0.33695718285171833,0.33695718285171833,55.951250563816224,54.95127031020071,3,usv1|usv2|usv3,2.0,22.35603350099637,3.0,2105.102950785438,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.35603350099637,-3.729428037015704,3,2,22.35603350099637,3,2105.102950785438,"[[2.05592002 4.51848494]
 [4.51848494 9.94236762]]",-3.729428037015704,-19.02898099497643,"usv1,usv2,usv3",,,,
38.82,0.3374467732536703,0.3374467732536703,53.27660741058646,52.30315307447068,3,usv1|usv2|usv3,2.0,22.355420367057885,3.0,2104.4780269790112,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.355420367057885,-3.7293732627843634,3,2,22.355420367057885,3,2104.4780269790112,"[[2.05582708 4.51840346]
 [4.51840346 9.94245963]]",-3.7293732627843634,-19.028334887402828,"usv1,usv2,usv3",,,,
38.83,0.3379015926659163,0.3379015926659163,50.89381582696706,49.88725001380028,3,usv1|usv2|usv3,2.0,22.354806676947817,3.0,2104.239997014255,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.354806676947817,-3.729318382386896,3,2,22.354806676947817,3,2104.239997014255,"[[2.05573426 4.51832225]
 [4.51832225 9.94255216]]",-3.729318382386896,-19.02805473802317,"usv1,usv2,usv3",,,,
38.84,0.33842831758286496,0.33842831758286496,48.79915385916569,47.83570735763359,3,usv1|usv2|usv3,2.0,22.354195871528493,3.0,2101.87070617602,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.354195871528493,-3.7292640336483505,3,2,22.354195871528493,3,2101.87070617602,"[[2.05564081 4.51823973]
 [4.51823973 9.94264203]]",-3.7292640336483505,-19.02575655251961,"usv1,usv2,usv3",,,,
38.85,0.3412867193667213,0.3412867193667213,47.030366564059534,45.958865129067924,3,usv1|usv2|usv3,2.0,22.35348142426303,3.0,2101.6414933794654,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.35348142426303,-3.729200136393213,3,2,22.35348142426303,3,2101.6414933794654,"[[2.05537233 4.51800514]
 [4.51800514 9.94291022]]",-3.729200136393213,-19.02547545411364,"usv1,usv2,usv3",,,,
38.86,0.3423689375676459,0.3423689375676459,46.35857899035665,45.30563160071324,3,usv1|usv2|usv3,2.0,22.352876468396936,3.0,2095.924762432753,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.352876468396936,-3.729146761169851,3,2,22.352876468396936,3,2095.924762432753,"[[2.05527745 4.51792014]
 [4.51792014 9.94299607]]",-3.729146761169851,-19.019996877608413,"usv1,usv2,usv3",,,,
38.87,0.34287622197146844,0.34287622197146844,44.40982280556545,43.33600585763391,3,usv1|usv2|usv3,2.0,22.352263749537023,3.0,2095.7002780251964,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.352263749537023,-3.729091963402574,3,2,22.352263749537023,3,2095.7002780251964,"[[2.05518417 4.51783849]
 [4.51783849 9.94308905]]",-3.729091963402574,-19.0197287452771,"usv1,usv2,usv3",,,,
38.88,0.3433538195362472,0.3433538195362472,43.085390894794855,42.05500339454388,3,usv1|usv2|usv3,2.0,22.351650719897865,3.0,2095.6741570961544,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.351650719897865,-3.7290371070818624,3,2,22.351650719897865,3,2095.6741570961544,"[[2.05509096 4.51775698]
 [4.51775698 9.94318232]]",-3.7290371070818624,-19.019649076049802,"usv1,usv2,usv3",,,,
38.89,0.34386147143290924,0.34386147143290924,41.403965949643364,40.32632960199138,3,usv1|usv2|usv3,2.0,22.35103800486059,3.0,2095.3667656101015,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.35103800486059,-3.7289823067484518,3,2,22.35103800486059,3,2095.3667656101015,"[[2.05499767 4.51767532]
 [4.51767532 9.9432753 ]]",-3.7289823067484518,-19.01930212584009,"usv1,usv2,usv3",,,,
38.9,0.35605052856847186,0.35605052856847186,40.12404733637207,38.74276040639383,3,usv1|usv2|usv3,2.0,22.349903584888636,3.0,2098.7265581032093,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.349903584888636,-3.728880350535314,3,2,22.349903584888636,3,2098.7265581032093,"[[2.0541129  4.51690366]
 [4.51690366 9.9441654 ]]",-3.728880350535314,-19.022391309657344,"usv1,usv2,usv3",,,,
38.910000000000004,0.35664476486686947,0.35664476486686947,38.76864350332453,37.38186715270623,3,usv1|usv2|usv3,2.0,22.349291709697745,3.0,2098.5114561536066,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.349291709697745,-3.7288256203790286,3,2,22.349291709697745,3,2098.5114561536066,"[[2.05401761 4.51682023]
 [4.51682023 9.94426039]]",-3.7288256203790286,-19.022132444566182,"usv1,usv2,usv3",,,,
38.92,0.3575731575565029,0.3575731575565029,38.397937675735925,37.06560476988472,3,usv1|usv2|usv3,2.0,22.34868397472993,3.0,2095.4338995789954,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.34868397472993,-3.7287716364365666,3,2,22.34868397472993,3,2095.4338995789954,"[[2.05392153 4.51673507]
 [4.51673507 9.94435165]]",-3.7287716364365666,-19.019155316160326,"usv1,usv2,usv3",,,,
38.93,0.35817477569314043,0.35817477569314043,37.08617960083592,35.7007559860334,3,usv1|usv2|usv3,2.0,22.348072126141428,3.0,2095.235717027007,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.348072126141428,-3.7287169064329584,3,2,22.348072126141428,3,2095.235717027007,"[[2.05382624 4.51665161]
 [4.51665161 9.94444664]]",-3.7287169064329584,-19.018912205506155,"usv1,usv2,usv3",,,,
38.94,0.3584100090550487,0.3584100090550487,35.55528935864084,34.1760649519165,3,usv1|usv2|usv3,2.0,22.347455290856946,3.0,2098.4907459183155,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.347455290856946,-3.7286612740980636,3,2,22.347455290856946,3,2098.4907459183155,"[[2.05373188 4.51657021]
 [4.51657021 9.94454614]]",-3.7286612740980636,-19.021948467311383,"usv1,usv2,usv3",,,,
38.95,0.36901714025718774,0.36901714025718774,35.18315076398446,33.54647774349264,3,usv1|usv2|usv3,2.0,22.346623645225996,3.0,2098.3177297842617,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.346623645225996,-3.7285868674579166,3,2,22.346623645225996,3,2098.3177297842617,"[[2.05318126 4.5160889 ]
 [4.5160889  9.94509648]]",-3.7285868674579166,-19.02170984223047,"usv1,usv2,usv3",,,,
38.96,0.3694960487859414,0.3694960487859414,33.89357717483905,32.314446736163646,3,usv1|usv2|usv3,2.0,22.34600966419256,3.0,2101.465206707932,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.34600966419256,-3.7285314949089363,3,2,22.34600966419256,3,2101.465206707932,"[[2.05308571 4.51600641]
 [4.51600641 9.94519709]]",-3.7285314949089363,-19.024639857247127,"usv1,usv2,usv3",,,,
38.97,0.370183898316189,0.370183898316189,33.07157973105369,31.438471455191866,3,usv1|usv2|usv3,2.0,22.34540058282105,3.0,2101.227412094049,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.34540058282105,-3.728477004724706,3,2,22.34540058282105,3,2101.227412094049,"[[2.05298922 4.51592189]
 [4.51592189 9.94529328]]",-3.728477004724706,-19.024359989289117,"usv1,usv2,usv3",,,,
38.980000000000004,0.3709615471135931,0.3709615471135931,32.44916223902026,30.796856897533786,3,usv1|usv2|usv3,2.0,22.344793189518338,3.0,2099.766135678195,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.344793189518338,-3.728422817142234,3,2,22.344793189518338,3,2099.766135678195,"[[2.05289243 4.51583668]
 [4.51583668 9.94538795]]",-3.728422817142234,-19.022920210096853,"usv1,usv2,usv3",,,,
38.99,0.3716523470463128,0.3716523470463128,31.61082602271247,29.981916662120476,3,usv1|usv2|usv3,2.0,22.344184116463857,3.0,2099.481481125269,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.344184116463857,-3.728368325243819,3,2,22.344184116463857,3,2099.481481125269,"[[2.05279594 4.51575215]
 [4.51575215 9.94548414]]",-3.728368325243819,-19.02259571046364,"usv1,usv2,usv3",,,,
39.0,0.36023766190243595,0.36023766190243595,30.087744668481157,28.801502213427327,3,usv1|usv2|usv3,2.0,22.34393615264659,3.0,2104.0999764263693,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.34393615264659,-3.7283455153968097,3,2,22.34393615264659,3,2104.0999764263693,"[[2.05331346 4.51620598]
 [4.51620598 9.944974  ]]",-3.7283455153968097,-19.02694955493112,"usv1,usv2,usv3",,,,
39.01,0.36083637737558666,0.36083637737558666,29.438956755159758,28.103487356035753,3,usv1|usv2|usv3,2.0,22.343325994422536,3.0,2103.962189189259,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.343325994422536,-3.7282909231548627,3,2,22.343325994422536,3,2103.962189189259,"[[2.05321851 4.5161228 ]
 [4.5161228  9.94506867]]",-3.7282909231548627,-19.026764534729164,"usv1,usv2,usv3",,,,
39.02,0.36189137764875545,0.36189137764875545,29.69608990926984,28.357231260607843,3,usv1|usv2|usv3,2.0,22.3427272224616,3.0,2095.9733576500544,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.3427272224616,-3.728238380475117,3,2,22.3427272224616,3,2095.9733576500544,"[[2.05312144 4.51603497]
 [4.51603497 9.94515308]]",-3.728238380475117,-19.019134867942878,"usv1,usv2,usv3",,,,
39.03,0.36250738040262187,0.36250738040262187,28.878364625200412,27.54614338455693,3,usv1|usv2|usv3,2.0,22.342117103913033,3.0,2095.7228176246176,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.342117103913033,-3.728183790608953,3,2,22.342117103913033,3,2095.7228176246176,"[[2.05302648 4.51595178]
 [4.51595178 9.94524773]]",-3.728183790608953,-19.018842191806893,"usv1,usv2,usv3",,,,
39.04,0.3629326372490353,0.3629326372490353,28.069997988225136,26.788764800197608,3,usv1|usv2|usv3,2.0,22.341504338808722,3.0,2097.169231277901,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.341504338808722,-3.7281287212121113,3,2,22.341504338808722,3,2097.169231277901,"[[2.05293202 4.51586968]
 [4.51586968 9.94534478]]",-3.7281287212121113,-19.02016135122949,"usv1,usv2,usv3",,,,
39.050000000000004,0.35984060491824327,0.35984060491824327,27.375244266578513,26.190764427929995,3,usv1|usv2|usv3,2.0,22.34112570748316,3.0,2096.925503148974,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.34112570748316,-3.728094847780288,3,2,22.34112570748316,3,2096.925503148974,"[[2.05311907 4.51603298]
 [4.51603298 9.94515746]]",-3.728094847780288,-19.01989599871724,"usv1,usv2,usv3",,,,
39.06,0.36061592612374266,0.36061592612374266,27.297199029233013,26.103517771412665,3,usv1|usv2|usv3,2.0,22.34051864469819,3.0,2095.4157541205177,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.34051864469819,-3.728040695467306,3,2,22.34051864469819,3,2095.4157541205177,"[[2.05302446 4.51594964]
 [4.51594964 9.94524976]]",-3.728040695467306,-19.018407298038913,"usv1,usv2,usv3",,,,
39.07,0.36122674338811583,0.36122674338811583,26.582681270485438,25.399776277312515,3,usv1|usv2|usv3,2.0,22.339909725111088,3.0,2095.149415236799,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.339909725111088,-3.727986207093651,3,2,22.339909725111088,3,2095.149415236799,"[[2.05293018 4.51586704]
 [4.51586704 9.94534373]]",-3.727986207093651,-19.01809964292043,"usv1,usv2,usv3",,,,
39.08,0.3613852147748475,0.3613852147748475,25.316629393362618,24.18004981169842,3,usv1|usv2|usv3,2.0,22.339290136319484,3.0,2102.2600009688103,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.339290136319484,-3.727929795238366,3,2,22.339290136319484,3,2102.2600009688103,"[[2.05283789 4.51578881]
 [4.51578881 9.94544733]]",-3.727929795238366,-19.024791479012993,"usv1,usv2,usv3",,,,
39.09,0.3619815604957135,0.3619815604957135,24.885530898172266,23.703715150164037,3,usv1|usv2|usv3,2.0,22.338681187490142,3.0,2102.13472710106,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.338681187490142,-3.7278752995344573,3,2,22.338681187490142,3,2102.13472710106,"[[2.05274362 4.51570621]
 [4.51570621 9.94554132]]",-3.7278752995344573,-19.02461829519743,"usv1,usv2,usv3",,,,
39.1,0.35598781618698067,0.35598781618698067,24.196949079764586,23.07297430809129,3,usv1|usv2|usv3,2.0,22.338204789169577,3.0,2105.044920871038,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.338204789169577,-3.7278322664356436,3,2,22.338204789169577,3,2105.044920871038,"[[2.05299428 4.51592618]
 [4.51592618 9.94529523]]",-3.7278322664356436,-19.027330685547465,"usv1,usv2,usv3",,,,
39.11,0.3565099336213355,0.3565099336213355,23.73303154919812,22.599404257454896,3,usv1|usv2|usv3,2.0,22.337593913492253,3.0,2104.8525615347808,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.337593913492253,-3.727777596109608,3,2,22.337593913492253,3,2104.8525615347808,"[[2.05290087 4.51584435]
 [4.51584435 9.94538835]]",-3.727777596109608,-19.02709401354854,"usv1,usv2,usv3",,,,
39.12,0.357148880249663,0.357148880249663,23.52274584860697,22.43230036649928,3,usv1|usv2|usv3,2.0,22.336979968093996,3.0,2106.732361330083,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.336979968093996,-3.727722371423728,3,2,22.336979968093996,3,2106.732361330083,"[[2.05280803 4.51576377]
 [4.51576377 9.94548424]]",-3.727722371423728,-19.02881674774165,"usv1,usv2,usv3",,,,
